permno,ticker,price,ret,vol,shrout,trade_date
90401,ARCC,13.1,0.115843,6806059.0,423000.0,2020-04-09
90401,ARCC,12.93,-0.012977,6710566.0,423000.0,2020-04-13
90401,ARCC,13.18,0.019335,3238441.0,423000.0,2020-04-14
90401,ARCC,12.16,-0.07739,4424358.0,423000.0,2020-04-15
90401,ARCC,11.88,-0.023026,3365468.0,423000.0,2020-04-16
90401,ARCC,12.16,0.023569,2872953.0,423000.0,2020-04-17
90401,ARCC,11.7,-0.037829,3049987.0,423000.0,2020-04-20
90401,ARCC,11.22,-0.041026,3533518.0,423000.0,2020-04-21
90401,ARCC,11.16,-0.005348,3003126.0,423000.0,2020-04-22
90401,ARCC,11.35,0.017025,2837404.0,423000.0,2020-04-23
90401,ARCC,11.645,0.025991,4072672.0,423000.0,2020-04-24
90401,ARCC,12.26,0.052812,5424976.0,423000.0,2020-04-27
90401,ARCC,12.295,0.002855,3630304.0,423000.0,2020-04-28
90401,ARCC,13.01,0.058154,3665967.0,422622.0,2020-04-29
90401,ARCC,12.84,-0.013067,2381824.0,422622.0,2020-04-30
90401,ARCC,12.385,-0.035436,2393125.0,422622.0,2020-05-01
90401,ARCC,12.41,0.002019,3507279.0,422622.0,2020-05-04
90401,ARCC,12.7,0.023368,3672768.0,422622.0,2020-05-05
90401,ARCC,13.2,0.03937,4594130.0,422622.0,2020-05-06
90401,ARCC,13.24,0.00303,2915978.0,422622.0,2020-05-07
90401,ARCC,13.57,0.024925,1835807.0,422622.0,2020-05-08
90401,ARCC,13.81,0.017686,2350072.0,422622.0,2020-05-11
90401,ARCC,13.58,-0.016655,2070926.0,422622.0,2020-05-12
90401,ARCC,12.89,-0.05081,3495729.0,422622.0,2020-05-13
90401,ARCC,13.1,0.016292,2830761.0,422622.0,2020-05-14
90401,ARCC,13.38,0.021374,1888893.0,422622.0,2020-05-15
90401,ARCC,13.76,0.028401,2752322.0,422622.0,2020-05-18
90401,ARCC,13.9,0.010174,1997459.0,422622.0,2020-05-19
90401,ARCC,14.31,0.029497,2064681.0,422622.0,2020-05-20
90401,ARCC,14.4,0.006289,1714205.0,422622.0,2020-05-21
90401,ARCC,14.72,0.022222,2146355.0,422622.0,2020-05-22
90401,ARCC,15.335,0.04178,3914104.0,422622.0,2020-05-26
90401,ARCC,15.47,0.008803,2097250.0,422622.0,2020-05-27
90401,ARCC,15.08,-0.02521,2828455.0,422622.0,2020-05-28
90401,ARCC,14.75,-0.021883,2744397.0,422622.0,2020-05-29
90401,ARCC,15.17,0.028475,1843124.0,422622.0,2020-06-01
90401,ARCC,15.44,0.017798,3353214.0,422622.0,2020-06-02
90401,ARCC,15.58,0.009067,2351130.0,422622.0,2020-06-03
90401,ARCC,15.63,0.003209,2517161.0,422622.0,2020-06-04
90401,ARCC,15.49,-0.008957,2988320.0,422622.0,2020-06-05
90401,ARCC,16.2,0.045836,3240729.0,422622.0,2020-06-08
90401,ARCC,15.9,-0.018519,3345561.0,422622.0,2020-06-09
90401,ARCC,15.61,-0.018239,4183974.0,422622.0,2020-06-10
90401,ARCC,14.7,-0.058296,5387423.0,422622.0,2020-06-11
90401,ARCC,14.79,0.033333,3754671.0,422622.0,2020-06-12
90401,ARCC,15.07,0.018932,2879424.0,422622.0,2020-06-15
90401,ARCC,15.09,0.001327,1995588.0,422622.0,2020-06-16
90401,ARCC,14.94,-0.00994,1695635.0,422622.0,2020-06-17
90401,ARCC,15.01,0.004685,1929460.0,422622.0,2020-06-18
90401,ARCC,14.85,-0.01066,2704582.0,422622.0,2020-06-19
90401,ARCC,14.68,-0.011448,2115267.0,422622.0,2020-06-22
90401,ARCC,14.65,-0.002044,1859772.0,422622.0,2020-06-23
90401,ARCC,14.28,-0.025256,2346422.0,422622.0,2020-06-24
90401,ARCC,14.27,-0.0007,1703936.0,422622.0,2020-06-25
90401,ARCC,13.95,-0.022425,3174344.0,422622.0,2020-06-26
90401,ARCC,14.19,0.017204,2703899.0,422622.0,2020-06-29
90401,ARCC,14.45,0.018323,2821689.0,423000.0,2020-06-30
90401,ARCC,14.66,0.014533,2889448.0,423000.0,2020-07-01
90401,ARCC,14.48,-0.012278,1978222.0,423000.0,2020-07-02
90401,ARCC,14.43,-0.003453,1893868.0,423000.0,2020-07-06
90401,ARCC,13.97,-0.031878,1549786.0,423000.0,2020-07-07
90401,ARCC,14.31,0.024338,2020243.0,423000.0,2020-07-08
90401,ARCC,13.8,-0.035639,2372341.0,423000.0,2020-07-09
90401,ARCC,14.03,0.016667,1436923.0,423000.0,2020-07-10
90401,ARCC,14.06,0.002138,1688289.0,423000.0,2020-07-13
90401,ARCC,14.17,0.007824,1475682.0,423000.0,2020-07-14
90401,ARCC,14.41,0.016937,2004600.0,423000.0,2020-07-15
90401,ARCC,14.22,-0.013185,1299286.0,423000.0,2020-07-16
90401,ARCC,14.16,-0.004219,1252007.0,423000.0,2020-07-17
90401,ARCC,13.99,-0.012006,2149244.0,423000.0,2020-07-20
90401,ARCC,13.89,-0.007148,3108938.0,423000.0,2020-07-21
90401,ARCC,14.1,0.015119,1916252.0,423000.0,2020-07-22
90401,ARCC,14.06,-0.002837,1555150.0,423000.0,2020-07-23
90401,ARCC,13.77,-0.020626,1725253.0,423000.0,2020-07-24
90401,ARCC,13.655,-0.008352,1750768.0,423000.0,2020-07-27
90401,ARCC,13.7,0.003296,1733676.0,423000.0,2020-07-28
90401,ARCC,13.91,0.015329,1341655.0,423000.0,2020-07-29
90401,ARCC,13.91,0.0,1479015.0,423000.0,2020-07-30
90401,ARCC,14.1,0.013659,1706266.0,423000.0,2020-07-31
90401,ARCC,14.43,0.023404,3741270.0,423000.0,2020-08-03
90401,ARCC,14.55,0.008316,2721080.0,422622.0,2020-08-04
90401,ARCC,14.78,0.015808,2346167.0,422622.0,2020-08-05
90401,ARCC,14.56,-0.014885,1503897.0,422622.0,2020-08-06
90401,ARCC,14.87,0.021291,2574164.0,422622.0,2020-08-07
90401,ARCC,15.02,0.010088,2393969.0,422622.0,2020-08-10
90401,ARCC,14.91,-0.007324,1850347.0,422622.0,2020-08-11
90401,ARCC,15.0,0.006036,2248239.0,422622.0,2020-08-12
90401,ARCC,14.8,-0.013333,2243078.0,422622.0,2020-08-13
90401,ARCC,14.57,-0.015541,2752211.0,422622.0,2020-08-14
90401,ARCC,14.35,-0.0151,2561924.0,422622.0,2020-08-17
90401,ARCC,14.25,-0.006969,1883601.0,422622.0,2020-08-18
90401,ARCC,14.15,-0.007018,2090003.0,422622.0,2020-08-19
90401,ARCC,14.28,0.009187,1949186.0,422622.0,2020-08-20
90401,ARCC,14.24,-0.002801,1945693.0,422622.0,2020-08-21
90401,ARCC,14.65,0.028792,1764476.0,422622.0,2020-08-24
90401,ARCC,14.52,-0.008874,1612159.0,422622.0,2020-08-25
90401,ARCC,14.28,-0.016529,1350654.0,422622.0,2020-08-26
90401,ARCC,14.48,0.014006,1611540.0,422622.0,2020-08-27
90401,ARCC,14.79,0.021409,2515706.0,422622.0,2020-08-28
90401,ARCC,14.71,-0.005409,1809211.0,422622.0,2020-08-31
90401,ARCC,14.6,-0.007478,2100031.0,422622.0,2020-09-01
90401,ARCC,14.6,0.0,1914605.0,422622.0,2020-09-02
90401,ARCC,14.23,-0.025343,4366974.0,422622.0,2020-09-03
90401,ARCC,14.09,-0.009838,3725408.0,422622.0,2020-09-04
90401,ARCC,14.17,0.005678,2923237.0,422622.0,2020-09-08
90401,ARCC,14.05,-0.008469,3248695.0,422622.0,2020-09-09
90401,ARCC,14.26,0.014947,2310647.0,422622.0,2020-09-10
90401,ARCC,14.57,0.021739,2648262.0,422622.0,2020-09-11
90401,ARCC,14.25,0.005491,2112972.0,422622.0,2020-09-14
90401,ARCC,14.05,-0.014035,1908981.0,422622.0,2020-09-15
90401,ARCC,13.98,-0.004982,2227768.0,422622.0,2020-09-16
90401,ARCC,13.92,-0.004292,1817716.0,422622.0,2020-09-17
90401,ARCC,13.81,-0.007902,3557624.0,422622.0,2020-09-18
90401,ARCC,13.7,-0.007965,3005890.0,422622.0,2020-09-21
90401,ARCC,13.77,0.00511,1217417.0,422622.0,2020-09-22
90401,ARCC,13.41,-0.026144,1743624.0,422622.0,2020-09-23
90401,ARCC,13.27,-0.01044,2453969.0,422622.0,2020-09-24
90401,ARCC,13.7,0.032404,1588264.0,422622.0,2020-09-25
90401,ARCC,14.11,0.029927,1966616.0,422622.0,2020-09-28
90401,ARCC,13.94,-0.012048,1639544.0,422622.0,2020-09-29
90401,ARCC,13.95,0.000717,2391523.0,423000.0,2020-09-30
90401,ARCC,14.36,0.029391,2696126.0,423000.0,2020-10-01
90401,ARCC,14.34,-0.001393,1737370.0,423000.0,2020-10-02
90401,ARCC,14.28,-0.004184,1114223.0,423000.0,2020-10-05
90401,ARCC,14.13,-0.010504,1127711.0,423000.0,2020-10-06
90401,ARCC,14.18,0.003539,948373.0,423000.0,2020-10-07
90401,ARCC,14.38,0.014104,1148257.0,423000.0,2020-10-08
90401,ARCC,14.36,-0.001391,1268790.0,423000.0,2020-10-09
90401,ARCC,14.16,-0.013928,1390169.0,423000.0,2020-10-12
90401,ARCC,14.09,-0.004943,1693730.0,423000.0,2020-10-13
90401,ARCC,14.03,-0.004258,1373389.0,423000.0,2020-10-14
90401,ARCC,14.12,0.006415,1776923.0,423000.0,2020-10-15
90401,ARCC,14.01,-0.00779,1033589.0,423000.0,2020-10-16
90401,ARCC,13.82,-0.013562,1618131.0,423000.0,2020-10-19
90401,ARCC,13.89,0.005065,1504722.0,423000.0,2020-10-20
90401,ARCC,13.86,-0.00216,1681797.0,423000.0,2020-10-21
90401,ARCC,13.88,0.001443,1588238.0,423000.0,2020-10-22
90401,ARCC,14.04,0.011527,1386764.0,423000.0,2020-10-23
90401,ARCC,14.01,-0.002137,2110222.0,423000.0,2020-10-26
90401,ARCC,14.215,0.014632,2919017.0,422622.0,2020-10-27
90401,ARCC,13.9,-0.02216,4135280.0,422622.0,2020-10-28
90401,ARCC,13.92,0.001439,1892788.0,422622.0,2020-10-29
90401,ARCC,13.83,-0.006466,2260854.0,422622.0,2020-10-30
90401,ARCC,14.25,0.030369,2450589.0,422622.0,2020-11-02
90401,ARCC,14.3,0.003509,1689346.0,422622.0,2020-11-03
90401,ARCC,14.41,0.007692,2077868.0,422622.0,2020-11-04
90401,ARCC,14.65,0.016655,2519013.0,422622.0,2020-11-05
90401,ARCC,14.65,0.0,1718233.0,422622.0,2020-11-06
90401,ARCC,15.145,0.033789,3173727.0,422622.0,2020-11-09
90401,ARCC,15.61,0.030703,2567397.0,422622.0,2020-11-10
90401,ARCC,15.43,-0.011531,1957398.0,422622.0,2020-11-11
90401,ARCC,15.33,-0.006481,1612850.0,422622.0,2020-11-12
90401,ARCC,15.57,0.015656,1562281.0,422622.0,2020-11-13
90401,ARCC,16.0,0.027617,2403273.0,422622.0,2020-11-16
90401,ARCC,16.14,0.00875,1800572.0,422622.0,2020-11-17
90401,ARCC,16.18,0.002478,1852424.0,422622.0,2020-11-18
90401,ARCC,16.24,0.003708,1840181.0,422622.0,2020-11-19
90401,ARCC,16.16,-0.004926,1211495.0,422622.0,2020-11-20
90401,ARCC,16.52,0.022277,2065923.0,422622.0,2020-11-23
90401,ARCC,16.86,0.020581,3425593.0,422622.0,2020-11-24
90401,ARCC,16.8,-0.003559,2372542.0,422622.0,2020-11-25
90401,ARCC,16.83,0.001786,1006313.0,422622.0,2020-11-27
90401,ARCC,16.48,-0.020796,2091898.0,422622.0,2020-11-30
90401,ARCC,16.81,0.020024,3303414.0,422622.0,2020-12-01
90401,ARCC,16.96,0.008923,1514209.0,422622.0,2020-12-02
90401,ARCC,17.28,0.018868,2498328.0,422622.0,2020-12-03
90401,ARCC,17.28,0.0,2268449.0,422622.0,2020-12-04
90401,ARCC,17.26,-0.001157,1723537.0,422622.0,2020-12-07
90401,ARCC,17.24,-0.001159,1678162.0,422622.0,2020-12-08
90401,ARCC,17.21,-0.00174,2474684.0,422622.0,2020-12-09
90401,ARCC,16.86,-0.020337,3428246.0,422622.0,2020-12-10
90401,ARCC,16.98,0.007117,2402720.0,422622.0,2020-12-11
90401,ARCC,16.32,-0.015312,2591526.0,422622.0,2020-12-14
90401,ARCC,16.49,0.010417,1332004.0,422622.0,2020-12-15
90401,ARCC,16.6,0.006671,1236388.0,422622.0,2020-12-16
90401,ARCC,16.61,0.000602,1635696.0,422622.0,2020-12-17
90401,ARCC,16.57,-0.002408,2193996.0,422622.0,2020-12-18
90401,ARCC,16.47,-0.006035,1666981.0,422622.0,2020-12-21
90401,ARCC,16.31,-0.009715,1536550.0,422622.0,2020-12-22
90401,ARCC,16.4,0.005518,1412601.0,422622.0,2020-12-23
90401,ARCC,16.37,-0.001829,710331.0,422622.0,2020-12-24
90401,ARCC,16.43,0.003665,2172913.0,422622.0,2020-12-28
90401,ARCC,16.66,0.013999,1605031.0,422622.0,2020-12-29
90401,ARCC,16.65,-0.0006,2199241.0,422622.0,2020-12-30
90401,ARCC,16.89,0.014414,2336396.0,423000.0,2020-12-31
90401,ARCC,16.51,-0.022499,2355776.0,423000.0,2021-01-04
90401,ARCC,16.63,0.007268,1604670.0,423000.0,2021-01-05
90401,ARCC,16.79,0.009621,1552131.0,423000.0,2021-01-06
90401,ARCC,16.95,0.009529,1639809.0,423000.0,2021-01-07
90401,ARCC,17.0,0.00295,1421159.0,423000.0,2021-01-08
90401,ARCC,16.95,-0.002941,1758033.0,423000.0,2021-01-11
90401,ARCC,16.93,-0.00118,1489539.0,423000.0,2021-01-12
90401,ARCC,16.94,0.000591,1636577.0,423000.0,2021-01-13
90401,ARCC,17.07,0.007674,2301832.0,423000.0,2021-01-14
90401,ARCC,17.2,0.007616,1585993.0,423000.0,2021-01-15
90401,ARCC,17.3,0.005814,1606502.0,423000.0,2021-01-19
90401,ARCC,17.49,0.010983,1166173.0,423000.0,2021-01-20
90401,ARCC,17.6,0.006289,1510446.0,423000.0,2021-01-21
90401,ARCC,17.5,-0.005682,2028985.0,423000.0,2021-01-22
90401,ARCC,17.38,-0.006857,2080781.0,423000.0,2021-01-25
90401,ARCC,17.6,0.012658,1714385.0,423000.0,2021-01-26
90401,ARCC,17.47,-0.007386,2248653.0,423000.0,2021-01-27
90401,ARCC,17.49,0.001145,1797767.0,423000.0,2021-01-28
90401,ARCC,17.3,-0.010863,2835189.0,423000.0,2021-01-29
90401,ARCC,17.5,0.011561,1705515.0,423000.0,2021-02-01
90401,ARCC,17.71,0.012,1890438.0,423000.0,2021-02-02
90401,ARCC,17.77,0.003388,1301324.0,423000.0,2021-02-03
90401,ARCC,17.83,0.003376,2286104.0,422853.0,2021-02-04
90401,ARCC,18.09,0.014582,1757176.0,422853.0,2021-02-05
90401,ARCC,18.17,0.004422,1178906.0,422853.0,2021-02-08
90401,ARCC,18.02,-0.008255,1727473.0,422853.0,2021-02-09
90401,ARCC,18.5,0.026637,3171996.0,422853.0,2021-02-10
90401,ARCC,17.8,-0.037838,9659085.0,422853.0,2021-02-11
90401,ARCC,17.94,0.007865,3493855.0,422853.0,2021-02-12
90401,ARCC,17.92,-0.001115,2746343.0,422853.0,2021-02-16
90401,ARCC,18.09,0.009487,3151733.0,422853.0,2021-02-17
90401,ARCC,18.04,-0.002764,2329743.0,422853.0,2021-02-18
90401,ARCC,17.95,-0.004989,2235366.0,422853.0,2021-02-19
90401,ARCC,17.97,0.001114,2177183.0,422853.0,2021-02-22
90401,ARCC,17.96,-0.000556,2560295.0,422853.0,2021-02-23
90401,ARCC,18.32,0.020045,3080679.0,422853.0,2021-02-24
90401,ARCC,18.19,-0.007096,2871971.0,422853.0,2021-02-25
90401,ARCC,18.33,0.007697,1898104.0,422853.0,2021-02-26
90401,ARCC,18.42,0.00491,2400807.0,422853.0,2021-03-01
90401,ARCC,18.7,0.015201,2102630.0,422853.0,2021-03-02
90401,ARCC,18.76,0.003209,2543831.0,422853.0,2021-03-03
90401,ARCC,18.52,-0.012793,2808661.0,422853.0,2021-03-04
90401,ARCC,18.74,0.011879,2679862.0,436853.0,2021-03-05
90401,ARCC,18.96,0.01174,2507615.0,436853.0,2021-03-08
90401,ARCC,18.86,-0.005274,3155020.0,436853.0,2021-03-09
90401,ARCC,19.08,0.011665,2451779.0,436853.0,2021-03-10
90401,ARCC,19.23,0.007862,2417426.0,436853.0,2021-03-11
90401,ARCC,18.57,-0.013521,3076415.0,436853.0,2021-03-12
90401,ARCC,18.88,0.016694,3264916.0,436853.0,2021-03-15
90401,ARCC,18.69,-0.010064,1842571.0,436853.0,2021-03-16
90401,ARCC,18.69,0.0,1565847.0,436853.0,2021-03-17
90401,ARCC,18.1,-0.031568,2386437.0,436853.0,2021-03-18
90401,ARCC,18.26,0.00884,2704460.0,436853.0,2021-03-19
90401,ARCC,18.29,0.001643,1796354.0,436853.0,2021-03-22
90401,ARCC,18.13,-0.008748,2010869.0,436853.0,2021-03-23
90401,ARCC,18.15,0.001103,1847040.0,436853.0,2021-03-24
90401,ARCC,18.47,0.017631,1904446.0,436853.0,2021-03-25
90401,ARCC,18.68,0.01137,2007284.0,436853.0,2021-03-26
90401,ARCC,18.74,0.003212,1744699.0,436853.0,2021-03-29
90401,ARCC,18.85,0.00587,1873573.0,436853.0,2021-03-30
90401,ARCC,18.71,-0.007427,2662259.0,437000.0,2021-03-31
90401,ARCC,18.93,0.011759,2764797.0,437000.0,2021-04-01
90401,ARCC,19.0,0.003698,2110704.0,437000.0,2021-04-05
90401,ARCC,19.09,0.004737,1373094.0,437000.0,2021-04-06
90401,ARCC,19.2,0.005762,1625798.0,437000.0,2021-04-07
90401,ARCC,19.29,0.004688,1391717.0,437359.0,2021-04-08
90401,ARCC,19.35,0.00311,1250081.0,437359.0,2021-04-09
90401,ARCC,19.35,0.0,1523429.0,437359.0,2021-04-12
90401,ARCC,19.27,-0.004134,1575665.0,437359.0,2021-04-13
90401,ARCC,19.29,0.001038,1427683.0,437359.0,2021-04-14
90401,ARCC,19.49,0.010368,1453940.0,437359.0,2021-04-15
90401,ARCC,19.62,0.00667,1356954.0,437359.0,2021-04-16
90401,ARCC,19.57,-0.002548,1653026.0,437359.0,2021-04-19
90401,ARCC,19.45,-0.006132,1764753.0,437359.0,2021-04-20
90401,ARCC,19.67,0.011311,1774863.0,437359.0,2021-04-21
90401,ARCC,19.52,-0.007626,1242571.0,437359.0,2021-04-22
90401,ARCC,19.56,0.002049,1200157.0,437359.0,2021-04-23
90401,ARCC,19.49,-0.003579,1835136.0,437359.0,2021-04-26
90401,ARCC,19.6,0.005644,1454544.0,437359.0,2021-04-27
90401,ARCC,19.37,-0.011735,2198597.0,437359.0,2021-04-28
90401,ARCC,19.61,0.01239,1725727.0,437359.0,2021-04-29
90401,ARCC,19.25,-0.018358,2401283.0,437359.0,2021-04-30
90401,ARCC,19.12,-0.006753,2567389.0,437359.0,2021-05-03
90401,ARCC,19.0,-0.006276,2435945.0,437359.0,2021-05-04
90401,ARCC,19.09,0.004737,2047299.0,437359.0,2021-05-05
90401,ARCC,19.06,-0.001572,1932121.0,437359.0,2021-05-06
90401,ARCC,19.24,0.009444,1630559.0,437359.0,2021-05-07
90401,ARCC,19.15,-0.004678,2499827.0,437359.0,2021-05-10
90401,ARCC,18.94,-0.010966,2485290.0,437359.0,2021-05-11
90401,ARCC,18.29,-0.034319,3498138.0,437359.0,2021-05-12
90401,ARCC,18.76,0.025697,2416378.0,437359.0,2021-05-13
90401,ARCC,18.91,0.007996,1562901.0,437359.0,2021-05-14
90401,ARCC,19.04,0.006875,1980422.0,437359.0,2021-05-17
90401,ARCC,19.07,0.001576,1508733.0,437359.0,2021-05-18
90401,ARCC,19.12,0.002622,1598606.0,437359.0,2021-05-19
90401,ARCC,19.21,0.004707,1824644.0,437359.0,2021-05-20
90401,ARCC,19.24,0.001562,1317713.0,437359.0,2021-05-21
90401,ARCC,19.35,0.005717,1683543.0,437359.0,2021-05-24
90401,ARCC,19.08,-0.013954,2738996.0,437359.0,2021-05-25
90401,ARCC,19.41,0.017296,1348545.0,437359.0,2021-05-26
90401,ARCC,19.48,0.003606,1715405.0,437359.0,2021-05-27
90401,ARCC,19.47,-0.000513,1290509.0,437359.0,2021-05-28
90401,ARCC,19.57,0.005136,2017756.0,437359.0,2021-06-01
90401,ARCC,19.71,0.007154,2764429.0,437359.0,2021-06-02
90401,ARCC,19.78,0.003552,1937177.0,437359.0,2021-06-03
90401,ARCC,19.72,-0.003033,1816076.0,440945.0,2021-06-04
90401,ARCC,19.86,0.007099,2164404.0,440945.0,2021-06-07
90401,ARCC,19.89,0.001511,2460274.0,440945.0,2021-06-08
90401,ARCC,19.97,0.004022,2459403.0,440945.0,2021-06-09
90401,ARCC,19.73,-0.012018,3934740.0,440945.0,2021-06-10
90401,ARCC,19.96,0.011657,2949436.0,440945.0,2021-06-11
90401,ARCC,19.73,0.008517,3982161.0,440945.0,2021-06-14
90401,ARCC,19.38,-0.01774,2575815.0,440945.0,2021-06-15
90401,ARCC,19.67,0.014964,2078422.0,440945.0,2021-06-16
90401,ARCC,19.34,-0.016777,2320386.0,440945.0,2021-06-17
90401,ARCC,19.0,-0.01758,4228345.0,440945.0,2021-06-18
90401,ARCC,19.28,0.014737,1957509.0,440945.0,2021-06-21
90401,ARCC,19.3,0.001037,1338568.0,440945.0,2021-06-22
90401,ARCC,19.29,-0.000518,1170106.0,440945.0,2021-06-23
90401,ARCC,19.42,0.006739,1272047.0,440945.0,2021-06-24
90401,ARCC,19.55,0.006694,2965408.0,440945.0,2021-06-25
90401,ARCC,19.66,0.005627,1758109.0,440945.0,2021-06-28
90401,ARCC,19.59,-0.003561,1501508.0,440945.0,2021-06-29
90401,ARCC,19.59,0.0,2273557.0,445000.0,2021-06-30
90401,ARCC,19.67,0.004084,1897164.0,445000.0,2021-07-01
90401,ARCC,19.93,0.013218,2150944.0,445000.0,2021-07-02
90401,ARCC,20.0,0.003512,2031772.0,445000.0,2021-07-06
90401,ARCC,19.93,-0.0035,1646084.0,445000.0,2021-07-07
90401,ARCC,19.8,-0.006523,1650353.0,445000.0,2021-07-08
90401,ARCC,20.01,0.010606,1470832.0,445000.0,2021-07-09
90401,ARCC,20.08,0.003498,1846936.0,445000.0,2021-07-12
90401,ARCC,19.98,-0.00498,2381588.0,445000.0,2021-07-13
90401,ARCC,19.95,-0.001501,1473083.0,445000.0,2021-07-14
90401,ARCC,19.97,0.001002,1416226.0,445000.0,2021-07-15
90401,ARCC,19.94,-0.001502,1040334.0,445000.0,2021-07-16
90401,ARCC,19.66,-0.014042,2484343.0,445000.0,2021-07-19
90401,ARCC,19.91,0.012716,1758949.0,445000.0,2021-07-20
90401,ARCC,20.04,0.006529,1346775.0,445000.0,2021-07-21
90401,ARCC,19.9,-0.006986,1145892.0,445000.0,2021-07-22
90401,ARCC,19.95,0.002513,1240189.0,445000.0,2021-07-23
90401,ARCC,20.03,0.00401,1248327.0,445000.0,2021-07-26
90401,ARCC,20.12,0.004493,1578805.0,445000.0,2021-07-27
90401,ARCC,20.38,0.012922,2496779.0,445866.0,2021-07-28
90401,ARCC,19.85,-0.026006,11642687.0,445866.0,2021-07-29
90401,ARCC,19.97,0.006045,2958642.0,445866.0,2021-07-30
90401,ARCC,20.02,0.002504,2587479.0,445866.0,2021-08-02
90401,ARCC,20.0,-0.000999,2092490.0,445866.0,2021-08-03
90401,ARCC,19.88,-0.006,1674091.0,445866.0,2021-08-04
90401,ARCC,20.07,0.009557,1729738.0,445866.0,2021-08-05
90401,ARCC,20.11,0.001993,1420889.0,445866.0,2021-08-06
90401,ARCC,20.11,0.0,3144955.0,445866.0,2021-08-09
90401,ARCC,20.05,-0.002984,2334682.0,445866.0,2021-08-10
90401,ARCC,20.0,-0.002494,1654567.0,445866.0,2021-08-11
90401,ARCC,20.21,0.0105,2049335.0,445866.0,2021-08-12
90401,ARCC,20.3,0.004453,1542318.0,445866.0,2021-08-13
90401,ARCC,20.27,-0.001478,1131841.0,445866.0,2021-08-16
90401,ARCC,20.12,-0.0074,1564116.0,445866.0,2021-08-17
90401,ARCC,19.97,-0.007455,2098549.0,445866.0,2021-08-18
90401,ARCC,19.52,-0.022534,3686555.0,445866.0,2021-08-19
90401,ARCC,19.76,0.012295,1751413.0,445866.0,2021-08-20
90401,ARCC,19.86,0.005061,2076777.0,445866.0,2021-08-23
90401,ARCC,19.94,0.004028,1443997.0,445866.0,2021-08-24
90401,ARCC,20.02,0.004012,1309507.0,445866.0,2021-08-25
90401,ARCC,19.93,-0.004496,1724545.0,445866.0,2021-08-26
90401,ARCC,20.12,0.009533,1630196.0,445866.0,2021-08-27
90401,ARCC,19.97,-0.007455,1806046.0,445866.0,2021-08-30
90401,ARCC,19.9,-0.003505,1929066.0,445866.0,2021-08-31
90401,ARCC,19.99,0.004523,1534255.0,445866.0,2021-09-01
90401,ARCC,20.22,0.011506,2515340.0,445866.0,2021-09-02
90401,ARCC,20.36,0.006924,2334971.0,445866.0,2021-09-03
90401,ARCC,20.16,-0.009823,2600539.0,445866.0,2021-09-07
90401,ARCC,20.21,0.00248,2047652.0,445866.0,2021-09-08
90401,ARCC,20.29,0.003959,2216705.0,445866.0,2021-09-09
90401,ARCC,20.29,0.0,2326055.0,445866.0,2021-09-10
90401,ARCC,20.39,0.004928,2891677.0,445866.0,2021-09-13
90401,ARCC,20.05,0.003433,2859974.0,445866.0,2021-09-14
90401,ARCC,20.22,0.008479,1704563.0,445866.0,2021-09-15
90401,ARCC,20.01,-0.010386,1995250.0,445866.0,2021-09-16
90401,ARCC,19.9,-0.005497,3206377.0,445866.0,2021-09-17
90401,ARCC,19.68,-0.011055,3020238.0,445866.0,2021-09-20
90401,ARCC,19.93,0.012703,1647071.0,445866.0,2021-09-21
90401,ARCC,20.18,0.012544,2039110.0,445866.0,2021-09-22
90401,ARCC,20.18,0.0,1659343.0,445866.0,2021-09-23
90401,ARCC,20.09,-0.00446,1510521.0,445866.0,2021-09-24
90401,ARCC,20.29,0.009955,1695280.0,445866.0,2021-09-27
90401,ARCC,20.28,-0.000493,2314603.0,445866.0,2021-09-28
90401,ARCC,20.43,0.007396,1846915.0,445866.0,2021-09-29
90401,ARCC,20.33,-0.004895,2750798.0,461000.0,2021-09-30
90401,ARCC,20.63,0.014757,2322969.0,461000.0,2021-10-01
90401,ARCC,20.63,0.0,1956328.0,461000.0,2021-10-04
90401,ARCC,20.76,0.006302,1308231.0,461000.0,2021-10-05
90401,ARCC,20.78,0.000963,1310235.0,461000.0,2021-10-06
90401,ARCC,20.79,0.000481,1194416.0,461000.0,2021-10-07
90401,ARCC,20.98,0.009139,1348879.0,461000.0,2021-10-08
90401,ARCC,20.75,-0.010963,1545086.0,461000.0,2021-10-11
90401,ARCC,20.98,0.011084,1508021.0,461000.0,2021-10-12
90401,ARCC,20.97,-0.000477,1985461.0,461000.0,2021-10-13
90401,ARCC,20.97,0.0,2195399.0,461000.0,2021-10-14
90401,ARCC,21.04,0.003338,1917219.0,461000.0,2021-10-15
90401,ARCC,21.02,-0.000951,1931640.0,461000.0,2021-10-18
90401,ARCC,21.08,0.002854,1109044.0,461000.0,2021-10-19
90401,ARCC,21.08,0.0,1205768.0,461000.0,2021-10-20
90401,ARCC,21.16,0.003795,1184267.0,461000.0,2021-10-21
90401,ARCC,21.26,0.004726,1560495.0,461000.0,2021-10-22
90401,ARCC,21.3,0.001881,1894124.0,461000.0,2021-10-25
90401,ARCC,21.39,0.004225,1618222.0,460754.0,2021-10-26
90401,ARCC,21.56,0.007948,2317315.0,460754.0,2021-10-27
90401,ARCC,21.7,0.006494,1349720.0,460754.0,2021-10-28
90401,ARCC,21.44,-0.011982,1478217.0,460754.0,2021-10-29
90401,ARCC,21.51,0.003265,1822275.0,460754.0,2021-11-01
