ticker,announcement_date,trade_date,nav,nav_ret,ret,price,days_from_event
MAIN,2017-05-04,2017-05-02,22.444364253107917,0.014579765568325298,0.005731,40.36,-2
MAIN,2017-05-04,2017-05-03,22.444364253107917,0.014579765568325298,-0.009167,39.99,-1
MAIN,2017-05-04,2017-05-04,22.444364253107917,0.014579765568325298,-0.016004,39.35,0
MAIN,2017-05-04,2017-05-05,22.444364253107917,0.014579765568325298,0.023634,40.28,1
MAIN,2017-02-23,2017-02-21,22.121833112387687,0.022647873009499886,0.005636,37.47,-2
MAIN,2017-02-23,2017-02-22,22.121833112387687,0.022647873009499886,-0.001334,37.42,-1
MAIN,2017-02-23,2017-02-23,22.121833112387687,0.022647873009499886,0.000267,37.43,0
MAIN,2017-02-23,2017-02-24,22.121833112387687,0.022647873009499886,0.001336,37.48,1
MAIN,2016-11-03,2016-10-31,21.63191622086539,0.023288090814634232,-0.014391,33.56,-3
MAIN,2016-11-03,2016-11-01,21.63191622086539,0.023288090814634232,-0.007151,33.32,-2
MAIN,2016-11-03,2016-11-02,21.63191622086539,0.023288090814634232,-0.020108,32.65,-1
MAIN,2016-11-03,2016-11-03,21.63191622086539,0.023288090814634232,-0.012864,32.23,0
MAIN,2016-11-03,2016-11-04,21.63191622086539,0.023288090814634232,0.02327,32.98,1
MAIN,2016-08-08,2016-08-05,21.1396149481661,-0.0035312673992446975,0.002065,33.97,-3
MAIN,2016-08-08,2016-08-08,21.1396149481661,-0.0035312673992446975,0.00471,34.13,0
MAIN,2016-08-08,2016-08-09,21.1396149481661,-0.0035312673992446975,0.012599,34.56,1
MAIN,2016-08-08,2016-08-10,21.1396149481661,-0.0035312673992446975,-0.006076,34.35,2
MAIN,2016-08-08,2016-08-11,21.1396149481661,-0.0035312673992446975,-0.001747,34.29,3
MAIN,2016-05-05,2016-05-02,21.214529123249356,-0.0012930586785498965,0.00032,31.23,-3
MAIN,2016-05-05,2016-05-03,21.214529123249356,-0.0012930586785498965,-0.003842,31.11,-2
MAIN,2016-05-05,2016-05-04,21.214529123249356,-0.0012930586785498965,0.001929,31.17,-1
MAIN,2016-05-05,2016-05-05,21.214529123249356,-0.0012930586785498965,-0.009625,30.87,0
MAIN,2016-05-05,2016-05-06,21.214529123249356,-0.0012930586785498965,0.020084,31.49,1
MAIN,2016-02-25,2016-02-22,21.241996270877138,-0.024934502755541765,0.010846,27.96,-3
MAIN,2016-02-25,2016-02-23,21.241996270877138,-0.024934502755541765,-0.013233,27.59,-2
MAIN,2016-02-25,2016-02-24,21.241996270877138,-0.024934502755541765,0.011236,27.9,-1
MAIN,2016-02-25,2016-02-25,21.241996270877138,-0.024934502755541765,0.007885,28.12,0
MAIN,2016-02-25,2016-02-26,21.241996270877138,-0.024934502755541765,0.025249,28.83,1
MAIN,2024-11-07,2024-11-04,30.573991846190534,0.02610153731328846,-0.01421,49.95,-3
MAIN,2024-11-07,2024-11-05,30.573991846190534,0.02610153731328846,0.015015,50.7,-2
MAIN,2024-11-07,2024-11-06,30.573991846190534,0.02610153731328846,0.016765,51.55,-1
MAIN,2024-11-07,2024-11-07,30.573991846190534,0.02610153731328846,0.003686,51.74,0
MAIN,2024-11-07,2024-11-08,30.573991846190534,0.02610153731328846,0.007248,51.87,1
MAIN,2024-08-08,2024-08-05,29.796263561055078,0.00834789947514225,-0.046026,47.05,-3
MAIN,2024-08-08,2024-08-06,29.796263561055078,0.00834789947514225,0.042083,49.03,-2
MAIN,2024-08-08,2024-08-07,29.796263561055078,0.00834789947514225,-0.002447,48.91,-1
MAIN,2024-08-08,2024-08-08,29.796263561055078,0.00834789947514225,0.002556,48.79,0
MAIN,2024-08-08,2024-08-09,29.796263561055078,0.00834789947514225,-0.004509,48.57,1
MAIN,2024-05-09,2024-05-06,29.549586582730434,0.011835792054330163,0.010125,50.88,-3
MAIN,2024-05-09,2024-05-07,29.549586582730434,0.011835792054330163,0.001179,50.7,-2
MAIN,2024-05-09,2024-05-08,29.549586582730434,0.011835792054330163,-0.001381,50.63,-1
MAIN,2024-05-09,2024-05-09,29.549586582730434,0.011835792054330163,0.002568,50.76,0
MAIN,2024-05-09,2024-05-10,29.549586582730434,0.011835792054330163,-0.026793,49.4,1
MAIN,2024-02-22,2024-02-20,29.20393488229539,0.030745083486690916,0.0,44.88,-2
MAIN,2024-02-22,2024-02-21,29.20393488229539,0.030745083486690916,0.0,44.88,-1
MAIN,2024-02-22,2024-02-22,29.20393488229539,0.030745083486690916,0.019162,45.74,0
MAIN,2024-02-22,2024-02-23,29.20393488229539,0.030745083486690916,-0.008527,45.35,1
MAIN,2023-11-02,2023-10-30,28.33283937043632,0.018083333038431126,0.003169,37.99,-3
MAIN,2023-11-02,2023-10-31,28.33283937043632,0.018083333038431126,0.003685,38.13,-2
MAIN,2023-11-02,2023-11-01,28.33283937043632,0.018083333038431126,0.030685,39.3,-1
MAIN,2023-11-02,2023-11-02,28.33283937043632,0.018083333038431126,0.022646,40.19,0
MAIN,2023-11-02,2023-11-03,28.33283937043632,0.018083333038431126,0.012192,40.68,1
MAIN,2023-08-03,2023-07-31,27.829587668308093,0.021598975918262653,0.0,42.27,-3
MAIN,2023-08-03,2023-08-01,27.829587668308093,0.021598975918262653,-0.00071,42.24,-2
MAIN,2023-08-03,2023-08-02,27.829587668308093,0.021598975918262653,0.005919,42.49,-1
MAIN,2023-08-03,2023-08-03,27.829587668308093,0.021598975918262653,0.005648,42.73,0
MAIN,2023-08-03,2023-08-04,27.829587668308093,0.021598975918262653,-0.007255,42.42,1
MAIN,2023-05-04,2023-05-01,27.24120552616403,0.013690667776858234,0.000247,40.53,-3
MAIN,2023-05-04,2023-05-02,27.24120552616403,0.013690667776858234,-0.004194,40.36,-2
MAIN,2023-05-04,2023-05-03,27.24120552616403,0.013690667776858234,0.006442,40.62,-1
MAIN,2023-05-04,2023-05-04,27.24120552616403,0.013690667776858234,-0.022157,39.72,0
MAIN,2023-05-04,2023-05-05,27.24120552616403,0.013690667776858234,0.021022,40.33,1
MAIN,2023-02-23,2023-02-21,26.873292210440457,0.03392026026730233,-0.02284,39.36,-2
MAIN,2023-02-23,2023-02-22,26.873292210440457,0.03392026026730233,0.011433,39.81,-1
MAIN,2023-02-23,2023-02-23,26.873292210440457,0.03392026026730233,0.009545,40.19,0
MAIN,2023-02-23,2023-02-24,26.873292210440457,0.03392026026730233,0.019906,40.99,1
