date,permno,ticker,price,ret,vol,shrout,mkt_ret,excess_ret,trade_date
2018-02-27,90401,ARCC,15.86,-0.006888,1780987.0,426299.0,-0.012554,0.005666,2018-02-27
2018-02-28,90401,ARCC,15.79,-0.004414,2803842.0,426299.0,-0.011036,0.006622,2018-02-28
2018-03-01,90401,ARCC,15.68,-0.006966,2044987.0,426299.0,-0.010788,0.003822,2018-03-01
2018-03-02,90401,ARCC,15.71,0.001913,1846957.0,426299.0,0.005872,-0.003959,2018-03-02
2018-03-05,90401,ARCC,15.87,0.010185,1800405.0,426299.0,0.010129,5.6e-05,2018-03-05
2018-03-06,90401,ARCC,16.03,0.010082,1264312.0,426299.0,0.004148,0.005934,2018-03-06
2018-03-07,90401,ARCC,15.9,-0.00811,1576597.0,426299.0,0.00045,-0.00856,2018-03-07
2018-03-08,90401,ARCC,15.84,-0.003774,1269413.0,426299.0,0.003647,-0.007421,2018-03-08
2018-03-09,90401,ARCC,15.9,0.003788,2506727.0,426299.0,0.01575,-0.011962,2018-03-09
2018-03-12,90401,ARCC,15.94,0.002516,2436718.0,426299.0,-0.000151,0.002667,2018-03-12
2018-03-13,90401,ARCC,16.01,0.004392,2192274.0,426299.0,-0.00618,0.010572,2018-03-13
2018-03-14,90401,ARCC,15.58,-0.003123,3271009.0,426299.0,-0.004591,0.001468,2018-03-14
2018-03-15,90401,ARCC,15.33,-0.016046,2848296.0,426299.0,-0.002203,-0.013843,2018-03-15
2018-03-16,90401,ARCC,15.34,0.000652,4416362.0,426299.0,0.002435,-0.001783,2018-03-16
2018-03-19,90401,ARCC,15.32,-0.001304,3164155.0,426299.0,-0.012909,0.011605,2018-03-19
2018-03-20,90401,ARCC,15.25,-0.004569,1851927.0,426299.0,0.001338,-0.005907,2018-03-20
2018-03-21,90401,ARCC,15.27,0.001312,2178452.0,426299.0,0.000421,0.000891,2018-03-21
2018-03-22,90401,ARCC,15.88,0.039948,8846732.0,426299.0,-0.023891,0.063839,2018-03-22
2018-03-23,90401,ARCC,15.71,-0.010705,2923409.0,426299.0,-0.019286,0.008581,2018-03-23
2018-03-26,90401,ARCC,15.86,0.009548,3292305.0,426299.0,0.024231,-0.014683,2018-03-26
2018-03-27,90401,ARCC,15.85,-0.00063,2086096.0,426299.0,-0.016562,0.015932,2018-03-27
2018-03-28,90401,ARCC,15.88,0.001893,1514181.0,426299.0,-0.002589,0.004482,2018-03-28
2018-03-29,90401,ARCC,15.87,-0.00063,2517089.0,426000.0,0.013458,-0.014088,2018-03-29
2018-04-02,90401,ARCC,15.94,0.004411,2377179.0,426000.0,-0.021354,0.025765,2018-04-02
2018-04-03,90401,ARCC,15.91,-0.001882,1617186.0,426000.0,0.011507,-0.013389,2018-04-03
2018-04-04,90401,ARCC,16.0,0.005657,2510179.0,426000.0,0.010361,-0.004704,2018-04-04
2018-04-05,90401,ARCC,16.02,0.00125,1718680.0,426000.0,0.007405,-0.006155,2018-04-05
2018-04-06,90401,ARCC,15.98,-0.002497,1025941.0,426000.0,-0.019971,0.017474,2018-04-06
2018-04-09,90401,ARCC,15.92,-0.003755,1281829.0,426000.0,0.002849,-0.006604,2018-04-09
2018-04-10,90401,ARCC,15.96,0.002513,2202216.0,426000.0,0.016406,-0.013893,2018-04-10
2018-04-11,90401,ARCC,16.02,0.003759,1446812.0,426000.0,-0.003796,0.007555,2018-04-11
2018-04-12,90401,ARCC,16.0,-0.001248,1216844.0,426000.0,0.006932,-0.00818,2018-04-12
2018-04-13,90401,ARCC,15.965,-0.002187,1082802.0,426000.0,-0.00307,0.000883,2018-04-13
2018-04-16,90401,ARCC,15.975,0.000626,1355025.0,426000.0,0.008002,-0.007376,2018-04-16
2018-04-17,90401,ARCC,16.06,0.005321,1374516.0,426000.0,0.010291,-0.00497,2018-04-17
2018-04-18,90401,ARCC,16.07,0.000623,1187491.0,426000.0,0.001626,-0.001003,2018-04-18
2018-04-19,90401,ARCC,15.97,-0.006223,1091300.0,426000.0,-0.005395,-0.000828,2018-04-19
2018-04-20,90401,ARCC,15.98,0.000626,1102869.0,426000.0,-0.007464,0.00809,2018-04-20
2018-04-23,90401,ARCC,15.95,-0.001877,1010738.0,426000.0,-0.000446,-0.001431,2018-04-23
2018-04-24,90401,ARCC,15.94,-0.000627,1437673.0,426000.0,-0.011375,0.010748,2018-04-24
2018-04-25,90401,ARCC,15.9,-0.002509,1802718.0,426000.0,0.000773,-0.003282,2018-04-25
2018-04-26,90401,ARCC,15.94,0.002516,1682886.0,426298.0,0.009015,-0.006499,2018-04-26
2018-04-27,90401,ARCC,16.03,0.005646,1301453.0,426298.0,0.000715,0.004931,2018-04-27
2018-04-30,90401,ARCC,16.04,0.000624,1553795.0,426298.0,-0.007258,0.007882,2018-04-30
2018-05-01,90401,ARCC,16.02,-0.001247,1572462.0,426298.0,0.002191,-0.003438,2018-05-01
2018-05-02,90401,ARCC,16.08,0.003745,2957445.0,426298.0,-0.005574,0.009319,2018-05-02
2018-05-03,90401,ARCC,16.23,0.009328,2270874.0,426298.0,-0.002256,0.011584,2018-05-03
2018-05-04,90401,ARCC,16.31,0.004929,1854038.0,426298.0,0.012299,-0.00737,2018-05-04
2018-05-07,90401,ARCC,16.44,0.007971,1713740.0,426298.0,0.004128,0.003843,2018-05-07
2018-05-08,90401,ARCC,16.46,0.001216,1821928.0,426298.0,0.000407,0.000809,2018-05-08
2018-05-09,90401,ARCC,16.43,-0.001823,1712383.0,426298.0,0.008609,-0.010432,2018-05-09
2018-05-10,90401,ARCC,16.53,0.006086,1608164.0,426298.0,0.008627,-0.002541,2018-05-10
2018-05-11,90401,ARCC,16.6,0.004235,1743047.0,426298.0,0.001549,0.002686,2018-05-11
2018-05-14,90401,ARCC,16.57,-0.001807,1938739.0,426298.0,0.000775,-0.002582,2018-05-14
2018-05-15,90401,ARCC,16.54,-0.00181,2250587.0,426298.0,-0.005764,0.003954,2018-05-15
2018-05-16,90401,ARCC,16.57,0.001814,2442635.0,426298.0,0.004811,-0.002997,2018-05-16
2018-05-17,90401,ARCC,16.57,0.0,1206727.0,426298.0,0.000295,-0.000295,2018-05-17
2018-05-18,90401,ARCC,16.56,-0.000604,1385712.0,426298.0,-0.002228,0.001624,2018-05-18
2018-05-21,90401,ARCC,16.62,0.003623,1529220.0,426298.0,0.006987,-0.003364,2018-05-21
2018-05-22,90401,ARCC,16.68,0.00361,1553549.0,426298.0,-0.003453,0.007063,2018-05-22
2018-05-23,90401,ARCC,16.74,0.003597,1880914.0,426298.0,0.002289,0.001308,2018-05-23
2018-05-24,90401,ARCC,16.75,0.000597,1476039.0,426298.0,-0.001827,0.002424,2018-05-24
2018-05-25,90401,ARCC,16.74,-0.000597,951424.0,426298.0,-0.002208,0.001611,2018-05-25
2018-05-29,90401,ARCC,16.74,0.0,2411146.0,426298.0,-0.009951,0.009951,2018-05-29
2018-05-30,90401,ARCC,16.81,0.004182,1946063.0,426298.0,0.013096,-0.008914,2018-05-30
2018-05-31,90401,ARCC,16.88,0.004164,2089653.0,426298.0,-0.00649,0.010654,2018-05-31
2018-06-01,90401,ARCC,16.93,0.002962,2531268.0,426298.0,0.009646,-0.006684,2018-06-01
2018-06-04,90401,ARCC,16.98,0.002953,3527913.0,426298.0,0.004526,-0.001573,2018-06-04
2018-06-05,90401,ARCC,16.93,-0.002945,1793527.0,426298.0,0.001474,-0.004419,2018-06-05
2018-06-06,90401,ARCC,16.99,0.003544,1274032.0,426298.0,0.007987,-0.004443,2018-06-06
2018-06-07,90401,ARCC,17.07,0.004709,2947288.0,426298.0,-0.001115,0.005824,2018-06-07
2018-06-08,90401,ARCC,17.09,0.001172,1829965.0,426298.0,0.002985,-0.001813,2018-06-08
2018-06-11,90401,ARCC,17.0,-0.005266,1563569.0,426298.0,0.00152,-0.006786,2018-06-11
2018-06-12,90401,ARCC,16.91,-0.005294,2040376.0,426298.0,0.001944,-0.007238,2018-06-12
2018-06-13,90401,ARCC,16.89,-0.001183,2161355.0,426298.0,-0.003612,0.002429,2018-06-13
2018-06-14,90401,ARCC,16.74,0.013618,2313049.0,426298.0,0.002641,0.010977,2018-06-14
2018-06-15,90401,ARCC,16.74,0.0,1420310.0,426298.0,-0.001637,0.001637,2018-06-15
2018-06-18,90401,ARCC,16.73,-0.000597,1178356.0,426298.0,-0.000751,0.000154,2018-06-18
2018-06-19,90401,ARCC,16.74,0.000598,1060944.0,426298.0,-0.004079,0.004677,2018-06-19
2018-06-20,90401,ARCC,16.76,0.001195,1087925.0,426298.0,0.002734,-0.001539,2018-06-20
2018-06-21,90401,ARCC,16.76,0.0,1542538.0,426298.0,-0.006898,0.006898,2018-06-21
2018-06-22,90401,ARCC,16.56,-0.011933,2935283.0,426298.0,0.002282,-0.014215,2018-06-22
2018-06-25,90401,ARCC,16.62,0.003623,2071442.0,426298.0,-0.014414,0.018037,2018-06-25
2018-06-26,90401,ARCC,16.61,-0.000602,1355396.0,426298.0,0.002922,-0.003524,2018-06-26
2018-06-27,90401,ARCC,16.49,-0.007225,3555088.0,426298.0,-0.009748,0.002523,2018-06-27
2018-06-28,90401,ARCC,16.45,-0.002426,2075944.0,426298.0,0.005631,-0.008057,2018-06-28
2018-06-29,90401,ARCC,16.45,0.0,3558320.0,426000.0,0.001584,-0.001584,2018-06-29
2018-07-02,90401,ARCC,16.45,0.0,3157363.0,426000.0,0.002185,-0.002185,2018-07-02
2018-07-03,90401,ARCC,16.45,0.0,682118.0,426000.0,-0.002892,0.002892,2018-07-03
2018-07-05,90401,ARCC,16.49,0.002432,1304428.0,426000.0,0.008475,-0.006043,2018-07-05
2018-07-06,90401,ARCC,16.5,0.000606,1880473.0,426000.0,0.00839,-0.007784,2018-07-06
2018-07-09,90401,ARCC,16.57,0.004242,1953301.0,426000.0,0.008401,-0.004159,2018-07-09
2018-07-10,90401,ARCC,16.6,0.001811,2133873.0,426000.0,0.002293,-0.000482,2018-07-10
2018-07-11,90401,ARCC,16.62,0.001205,1640406.0,426000.0,-0.007407,0.008612,2018-07-11
2018-07-12,90401,ARCC,16.55,-0.004212,1174281.0,426000.0,0.008241,-0.012453,2018-07-12
2018-07-13,90401,ARCC,16.54,-0.000604,778796.0,426000.0,0.000713,-0.001317,2018-07-13
2018-07-16,90401,ARCC,16.67,0.00786,1064923.0,426000.0,-0.00183,0.00969,2018-07-16
2018-07-17,90401,ARCC,16.76,0.005399,1159985.0,426000.0,0.003883,0.001516,2018-07-17
2018-07-18,90401,ARCC,16.95,0.011337,1190820.0,426000.0,0.002471,0.008866,2018-07-18
2018-07-19,90401,ARCC,16.9,-0.00295,1349228.0,426000.0,-0.002465,-0.000485,2018-07-19
2018-07-20,90401,ARCC,16.88,-0.001183,785727.0,426000.0,-0.001024,-0.000159,2018-07-20
2018-07-23,90401,ARCC,16.87,-0.000592,1338705.0,426000.0,0.001025,-0.001617,2018-07-23
2018-07-24,90401,ARCC,16.87,0.0,986555.0,426000.0,0.001977,-0.001977,2018-07-24
2018-07-25,90401,ARCC,16.9,0.001778,1151566.0,426298.0,0.008264,-0.006486,2018-07-25
2018-07-26,90401,ARCC,16.88,-0.001183,1630662.0,426298.0,-0.001558,0.000375,2018-07-26
2018-07-27,90401,ARCC,16.84,-0.00237,1255362.0,426298.0,-0.007646,0.005276,2018-07-27
2018-07-30,90401,ARCC,16.78,-0.003563,1866476.0,426298.0,-0.00558,0.002017,2018-07-30
2018-07-31,90401,ARCC,16.85,0.004172,1509909.0,426298.0,0.005536,-0.001364,2018-07-31
2018-08-01,90401,ARCC,17.2,0.020772,2387221.0,426298.0,-0.001296,0.022068,2018-08-01
2018-08-02,90401,ARCC,17.24,0.002326,1471955.0,426298.0,0.005511,-0.003185,2018-08-02
2018-08-03,90401,ARCC,17.29,0.0029,1350133.0,426298.0,0.003274,-0.000374,2018-08-03
2018-08-06,90401,ARCC,17.38,0.005205,1008609.0,426298.0,0.003857,0.001348,2018-08-06
2018-08-07,90401,ARCC,17.41,0.001726,1125918.0,426298.0,0.002255,-0.000529,2018-08-07
2018-08-08,90401,ARCC,17.36,-0.002872,990901.0,426298.0,-0.00027,-0.002602,2018-08-08
2018-08-09,90401,ARCC,17.35,-0.000576,988813.0,426298.0,-0.000291,-0.000285,2018-08-09
2018-08-10,90401,ARCC,17.35,0.0,1084784.0,426298.0,-0.006335,0.006335,2018-08-10
2018-08-13,90401,ARCC,17.35,0.0,1115684.0,426298.0,-0.004685,0.004685,2018-08-13
2018-08-14,90401,ARCC,17.35,0.0,1146410.0,426298.0,0.006617,-0.006617,2018-08-14
2018-08-15,90401,ARCC,17.39,0.002305,1730520.0,426298.0,-0.00908,0.011385,2018-08-15
2018-08-16,90401,ARCC,17.39,0.0,874852.0,426298.0,0.008016,-0.008016,2018-08-16
2018-08-17,90401,ARCC,17.35,-0.0023,1999405.0,426298.0,0.003866,-0.006166,2018-08-17
2018-08-20,90401,ARCC,17.31,-0.002306,1636387.0,426298.0,0.002833,-0.005139,2018-08-20
2018-08-21,90401,ARCC,17.35,0.002311,1188425.0,426298.0,0.003128,-0.000817,2018-08-21
2018-08-22,90401,ARCC,17.31,-0.002306,1131089.0,426298.0,0.00073,-0.003036,2018-08-22
2018-08-23,90401,ARCC,17.37,0.003466,1120145.0,426298.0,-0.002437,0.005903,2018-08-23
2018-08-24,90401,ARCC,17.4,0.001727,1942324.0,426298.0,0.006245,-0.004518,2018-08-24
2018-08-27,90401,ARCC,17.45,0.002874,2003540.0,426298.0,0.007157,-0.004283,2018-08-27
2018-08-28,90401,ARCC,17.47,0.001146,1255079.0,426298.0,6e-06,0.00114,2018-08-28
2018-08-29,90401,ARCC,17.42,-0.002862,1319020.0,426298.0,0.005183,-0.008045,2018-08-29
2018-08-30,90401,ARCC,17.44,0.001148,936828.0,426298.0,-0.004428,0.005576,2018-08-30
2018-08-31,90401,ARCC,17.46,0.001147,1289797.0,426298.0,0.000301,0.000846,2018-08-31
2018-09-04,90401,ARCC,17.51,0.002864,1782280.0,426298.0,-0.002248,0.005112,2018-09-04
2018-09-05,90401,ARCC,17.43,-0.004569,1866687.0,426298.0,-0.003502,-0.001067,2018-09-05
2018-09-06,90401,ARCC,17.48,0.002869,2036639.0,426298.0,-0.003967,0.006836,2018-09-06
2018-09-07,90401,ARCC,17.45,-0.001716,1400446.0,426298.0,-0.002371,0.000655,2018-09-07
2018-09-10,90401,ARCC,17.47,0.001146,1424721.0,426298.0,0.002274,-0.001128,2018-09-10
2018-09-11,90401,ARCC,17.4,-0.004007,1424751.0,426298.0,0.00323,-0.007237,2018-09-11
2018-09-12,90401,ARCC,17.38,-0.001149,2315626.0,426298.0,0.000829,-0.001978,2018-09-12
2018-09-13,90401,ARCC,17.18,0.010932,2215294.0,426298.0,0.004324,0.006608,2018-09-13
2018-09-14,90401,ARCC,17.33,0.008731,1922502.0,426298.0,0.000904,0.007827,2018-09-14
2018-09-17,90401,ARCC,17.29,-0.002308,1583264.0,426298.0,-0.005975,0.003667,2018-09-17
2018-09-18,90401,ARCC,17.25,-0.002314,1379857.0,426298.0,0.005494,-0.007808,2018-09-18
2018-09-19,90401,ARCC,17.14,-0.006377,1827670.0,426298.0,0.000524,-0.006901,2018-09-19
2018-09-20,90401,ARCC,17.27,0.007585,1347618.0,426298.0,0.00785,-0.000265,2018-09-20
2018-09-21,90401,ARCC,17.33,0.003474,1672684.0,426298.0,-0.001043,0.004517,2018-09-21
2018-09-24,90401,ARCC,17.38,0.002885,1497496.0,426298.0,-0.003703,0.006588,2018-09-24
2018-09-25,90401,ARCC,17.34,-0.002301,1578066.0,426298.0,-0.000509,-0.001792,2018-09-25
2018-09-26,90401,ARCC,17.34,0.0,1360825.0,426298.0,-0.004024,0.004024,2018-09-26
2018-09-27,90401,ARCC,17.35,0.000577,1740896.0,426298.0,0.002401,-0.001824,2018-09-27
2018-09-28,90401,ARCC,17.19,-0.009222,3008868.0,426000.0,9e-05,-0.009312,2018-09-28
2018-10-01,90401,ARCC,17.21,0.001163,2418202.0,426000.0,0.001786,-0.000623,2018-10-01
2018-10-02,90401,ARCC,17.08,-0.007554,1765202.0,426000.0,-0.002262,-0.005292,2018-10-02
2018-10-03,90401,ARCC,17.15,0.004098,1298969.0,426000.0,0.001625,0.002473,2018-10-03
2018-10-04,90401,ARCC,16.86,-0.01691,3104544.0,426000.0,-0.00931,-0.0076,2018-10-04
2018-10-05,90401,ARCC,16.79,-0.004152,1863763.0,426000.0,-0.006058,0.001906,2018-10-05
2018-10-08,90401,ARCC,16.68,-0.006552,1558543.0,426000.0,-0.001348,-0.005204,2018-10-08
2018-10-09,90401,ARCC,16.83,0.008993,1618702.0,426000.0,-0.001788,0.010781,2018-10-09
2018-10-10,90401,ARCC,16.6,-0.013666,2075625.0,426000.0,-0.031351,0.017685,2018-10-10
2018-10-11,90401,ARCC,16.38,-0.013253,2893732.0,426000.0,-0.018802,0.005549,2018-10-11
2018-10-12,90401,ARCC,16.37,-0.00061,2348334.0,426000.0,0.012278,-0.012888,2018-10-12
2018-10-15,90401,ARCC,16.38,0.000611,1258813.0,426000.0,-0.003655,0.004266,2018-10-15
2018-10-16,90401,ARCC,16.53,0.009158,1079194.0,426000.0,0.02147,-0.012312,2018-10-16
2018-10-17,90401,ARCC,16.48,-0.003025,1378813.0,426000.0,-0.001386,-0.001639,2018-10-17
2018-10-18,90401,ARCC,16.34,-0.008495,1519455.0,426000.0,-0.014622,0.006127,2018-10-18
2018-10-19,90401,ARCC,16.26,-0.004896,1070279.0,426000.0,-0.001816,-0.00308,2018-10-19
2018-10-22,90401,ARCC,16.25,-0.000615,1303198.0,426000.0,-0.003901,0.003286,2018-10-22
2018-10-23,90401,ARCC,16.13,-0.007385,1678665.0,426000.0,-0.005977,-0.001408,2018-10-23
2018-10-24,90401,ARCC,16.05,-0.00496,1929887.0,426298.0,-0.030628,0.025668,2018-10-24
2018-10-25,90401,ARCC,16.11,0.003738,1693261.0,426298.0,0.017448,-0.01371,2018-10-25
2018-10-26,90401,ARCC,16.12,0.000621,2329406.0,426298.0,-0.015512,0.016133,2018-10-26
2018-10-29,90401,ARCC,16.27,0.009305,1970441.0,426298.0,-0.006987,0.016292,2018-10-29
2018-10-30,90401,ARCC,16.27,0.0,1678896.0,426298.0,0.015604,-0.015604,2018-10-30
2018-10-31,90401,ARCC,17.16,0.054702,4516578.0,426298.0,0.010455,0.044247,2018-10-31
2018-11-01,90401,ARCC,17.24,0.004662,2905285.0,426298.0,0.013011,-0.008349,2018-11-01
2018-11-02,90401,ARCC,17.15,-0.00522,2648156.0,426298.0,-0.004779,-0.000441,2018-11-02
2018-11-05,90401,ARCC,17.32,0.009913,1799309.0,426298.0,0.004439,0.005474,2018-11-05
2018-11-06,90401,ARCC,17.43,0.006351,2165761.0,426298.0,0.005704,0.000647,2018-11-06
2018-11-07,90401,ARCC,17.5,0.004016,2707287.0,426298.0,0.019256,-0.01524,2018-11-07
2018-11-08,90401,ARCC,17.54,0.002286,1261190.0,426298.0,-0.002936,0.005222,2018-11-08
2018-11-09,90401,ARCC,17.58,0.00228,2046465.0,426298.0,-0.009721,0.012001,2018-11-09
2018-11-12,90401,ARCC,17.3,-0.015927,2092042.0,426298.0,-0.018878,0.002951,2018-11-12
2018-11-13,90401,ARCC,17.42,0.006936,1819657.0,426298.0,-0.001188,0.008124,2018-11-13
2018-11-14,90401,ARCC,17.09,-0.018944,3071821.0,426298.0,-0.006557,-0.012387,2018-11-14
2018-11-15,90401,ARCC,17.27,0.010533,2000501.0,426298.0,0.010788,-0.000255,2018-11-15
2018-11-16,90401,ARCC,17.22,-0.002895,1481560.0,426298.0,0.002082,-0.004977,2018-11-16
2018-11-19,90401,ARCC,17.18,-0.002323,1469825.0,426298.0,-0.016575,0.014252,2018-11-19
2018-11-20,90401,ARCC,16.7,-0.027939,3108480.0,426298.0,-0.017946,-0.009993,2018-11-20
2018-11-21,90401,ARCC,17.0,0.017964,2106311.0,426298.0,0.00622,0.011744,2018-11-21
2018-11-23,90401,ARCC,16.98,-0.001177,618501.0,426298.0,-0.00556,0.004383,2018-11-23
2018-11-26,90401,ARCC,16.93,-0.002945,1601720.0,426298.0,0.014598,-0.017543,2018-11-26
2018-11-27,90401,ARCC,16.89,-0.002363,1695346.0,426298.0,0.000513,-0.002876,2018-11-27
2018-11-28,90401,ARCC,17.09,0.011841,1230201.0,426298.0,0.022306,-0.010465,2018-11-28
2018-11-29,90401,ARCC,17.02,-0.004096,1180315.0,426298.0,-0.001759,-0.002337,2018-11-29
2018-11-30,90401,ARCC,17.04,0.001175,1133292.0,426298.0,0.006818,-0.005643,2018-11-30
2018-12-03,90401,ARCC,17.25,0.012324,1914041.0,426298.0,0.011443,0.000881,2018-12-03
2018-12-04,90401,ARCC,16.92,-0.01913,2579063.0,426298.0,-0.031761,0.012631,2018-12-04
2018-12-06,90401,ARCC,16.71,-0.012411,4756798.0,426298.0,-0.001887,-0.010524,2018-12-06
2018-12-07,90401,ARCC,16.58,-0.00778,2581426.0,426298.0,-0.021063,0.013283,2018-12-07
2018-12-10,90401,ARCC,16.3,-0.016888,4112114.0,426298.0,-0.000255,-0.016633,2018-12-10
2018-12-11,90401,ARCC,16.48,0.011043,3954494.0,426298.0,-0.000717,0.01176,2018-12-11
2018-12-12,90401,ARCC,16.51,0.00182,2934194.0,426298.0,0.006327,-0.004507,2018-12-12
2018-12-13,90401,ARCC,15.94,-0.010903,3138438.0,426298.0,-0.002157,-0.008746,2018-12-13
2018-12-14,90401,ARCC,16.02,0.005019,2609871.0,426298.0,-0.0171,0.022119,2018-12-14
2018-12-17,90401,ARCC,15.17,-0.053059,5796113.0,426298.0,-0.020886,-0.032173,2018-12-17
2018-12-18,90401,ARCC,15.32,0.009888,4856072.0,426298.0,-0.000164,0.010052,2018-12-18
2018-12-19,90401,ARCC,15.42,0.006527,5079524.0,426298.0,-0.014833,0.02136,2018-12-19
2018-12-20,90401,ARCC,15.14,-0.018158,5789026.0,426298.0,-0.015372,-0.002786,2018-12-20
2018-12-21,90401,ARCC,14.84,-0.019815,5100033.0,426298.0,-0.020591,0.000776,2018-12-21
2018-12-24,90401,ARCC,14.71,-0.00876,2710981.0,426298.0,-0.024166,0.015406,2018-12-24
2018-12-26,90401,ARCC,15.18,0.031951,4285745.0,426298.0,0.04686,-0.014909,2018-12-26
2018-12-27,90401,ARCC,15.42,0.01581,4336846.0,426298.0,0.006822,0.008988,2018-12-27
2018-12-28,90401,ARCC,15.58,0.010376,3452382.0,426298.0,0.000154,0.010222,2018-12-28
2018-12-31,90401,ARCC,15.58,0.0,4394134.0,426000.0,0.008318,-0.008318,2018-12-31
2019-01-02,90401,ARCC,15.49,-0.005777,2055730.0,426000.0,0.001796,-0.007573,2019-01-02
2019-01-03,90401,ARCC,15.28,-0.013557,2515927.0,426000.0,-0.021043,0.007486,2019-01-03
2019-01-04,90401,ARCC,15.76,0.031414,1807073.0,426000.0,0.03341,-0.001996,2019-01-04
2019-01-07,90401,ARCC,16.09,0.020939,2542858.0,426000.0,0.009202,0.011737,2019-01-07
2019-01-08,90401,ARCC,16.4,0.019267,2930435.0,426000.0,0.010269,0.008998,2019-01-08
2019-01-09,90401,ARCC,16.22,-0.010976,2177192.0,426000.0,0.006199,-0.017175,2019-01-09
2019-01-10,90401,ARCC,16.29,0.004316,1594433.0,426000.0,0.004474,-0.000158,2019-01-10
2019-01-11,90401,ARCC,16.29,0.0,1664771.0,426000.0,-0.000152,0.000152,2019-01-11
2019-01-14,90401,ARCC,16.26,-0.001842,1654839.0,426000.0,-0.005465,0.003623,2019-01-14
2019-01-15,90401,ARCC,16.34,0.00492,1480572.0,426000.0,0.009839,-0.004919,2019-01-15
2019-01-16,90401,ARCC,16.23,-0.006732,6390685.0,426000.0,0.003177,-0.009909,2019-01-16
2019-01-17,90401,ARCC,16.31,0.004929,1437039.0,426000.0,0.007082,-0.002153,2019-01-17
2019-01-18,90401,ARCC,16.24,-0.004292,1914135.0,426000.0,0.012032,-0.016324,2019-01-18
2019-01-22,90401,ARCC,16.0,-0.014778,2901470.0,426000.0,-0.01415,-0.000628,2019-01-22
2019-01-23,90401,ARCC,15.97,-0.001875,2915653.0,426000.0,0.001313,-0.003188,2019-01-23
2019-01-24,90401,ARCC,16.05,0.005009,2738710.0,426000.0,0.002789,0.00222,2019-01-24
2019-01-25,90401,ARCC,16.1,0.003115,1872798.0,426000.0,0.009553,-0.006438,2019-01-25
2019-01-28,90401,ARCC,16.09,-0.000621,1723331.0,426000.0,-0.006493,0.005872,2019-01-28
2019-01-29,90401,ARCC,16.08,-0.000622,1260395.0,426000.0,-0.000918,0.000296,2019-01-29
2019-01-30,90401,ARCC,16.25,0.010572,1710630.0,426000.0,0.014357,-0.003785,2019-01-30
2019-01-31,90401,ARCC,16.3,0.003077,2195384.0,426000.0,0.008467,-0.00539,2019-01-31
2019-02-01,90401,ARCC,16.3,0.0,2032748.0,426000.0,0.001418,-0.001418,2019-02-01
2019-02-04,90401,ARCC,16.5,0.01227,1662971.0,426000.0,0.006692,0.005578,2019-02-04
2019-02-05,90401,ARCC,16.65,0.009091,1940827.0,426000.0,0.004392,0.004699,2019-02-05
2019-02-06,90401,ARCC,16.64,-0.000601,1701843.0,426000.0,-0.002529,0.001928,2019-02-06
2019-02-07,90401,ARCC,16.53,-0.006611,1454963.0,426298.0,-0.008815,0.002204,2019-02-07
2019-02-08,90401,ARCC,16.54,0.000605,1592878.0,426298.0,0.000651,-4.6e-05,2019-02-08
2019-02-11,90401,ARCC,16.6,0.003628,2159783.0,426298.0,0.001262,0.002366,2019-02-11
2019-02-12,90401,ARCC,17.07,0.028313,5360889.0,426298.0,0.012367,0.015946,2019-02-12
2019-02-13,90401,ARCC,17.08,0.000586,2481098.0,426298.0,0.002782,-0.002196,2019-02-13
2019-02-14,90401,ARCC,17.15,0.004098,2636679.0,426298.0,-0.001423,0.005521,2019-02-14
2019-02-15,90401,ARCC,17.16,0.000583,2896157.0,426298.0,0.010835,-0.010252,2019-02-15
2019-02-19,90401,ARCC,17.15,-0.000583,2308632.0,426298.0,0.002351,-0.002934,2019-02-19
2019-02-20,90401,ARCC,17.22,0.004082,1877837.0,426298.0,0.002105,0.001977,2019-02-20
2019-02-21,90401,ARCC,17.34,0.006969,1952968.0,426298.0,-0.003534,0.010503,2019-02-21
2019-02-22,90401,ARCC,17.44,0.005767,2390928.0,426298.0,0.006367,-0.0006,2019-02-22
2019-02-25,90401,ARCC,17.43,-0.000573,1933094.0,426298.0,0.001355,-0.001928,2019-02-25
2019-02-26,90401,ARCC,17.35,-0.00459,1921735.0,426298.0,-0.001496,-0.003094,2019-02-26
2019-02-27,90401,ARCC,17.37,0.001153,1404415.0,426298.0,0.000503,0.00065,2019-02-27
2019-02-28,90401,ARCC,17.32,-0.002879,2419813.0,426298.0,-0.002832,-4.7e-05,2019-02-28
2019-03-01,90401,ARCC,17.37,0.002887,2472188.0,426298.0,0.006074,-0.003187,2019-03-01
2019-03-04,90401,ARCC,17.46,0.005181,2072187.0,426298.0,-0.004235,0.009416,2019-03-04
2019-03-05,90401,ARCC,17.29,-0.009736,2237879.0,426298.0,-0.00132,-0.008416,2019-03-05
2019-03-06,90401,ARCC,17.25,-0.002314,1543310.0,426298.0,-0.007768,0.005454,2019-03-06
2019-03-07,90401,ARCC,17.28,0.001739,2452053.0,426298.0,-0.007494,0.009233,2019-03-07
2019-03-08,90401,ARCC,17.26,-0.001157,1765725.0,426298.0,-0.0019,0.000743,2019-03-08
2019-03-11,90401,ARCC,17.48,0.012746,1958074.0,426298.0,0.014348,-0.001602,2019-03-11
2019-03-12,90401,ARCC,17.48,0.0,1844884.0,426298.0,0.002743,-0.002743,2019-03-12
