ticker,announcement_date,trade_date,nav,nav_ret,ret,price,excess_ret
ARCC,2016-02-24,2016-04-12,16.457392626619626,-0.019785249162667995,0.007014,15.075,-0.003385
ARCC,2016-02-24,2016-04-13,16.457392626619626,-0.019785249162667995,0.004975,15.15,-0.006348
ARCC,2016-02-24,2016-04-14,16.457392626619626,-0.019785249162667995,-0.007261,15.04,-0.006799
ARCC,2016-02-24,2016-04-15,16.457392626619626,-0.019785249162667995,-0.007979,14.92,-0.007414
ARCC,2016-02-24,2016-04-18,16.457392626619626,-0.019785249162667995,-0.002681,14.88,-0.009447
ARCC,2016-02-24,2016-04-19,16.457392626619626,-0.019785249162667995,0.010081,15.03,0.005591
ARCC,2016-02-24,2016-04-20,16.457392626619626,-0.019785249162667995,0.002661,15.07,0.001436
ARCC,2016-02-24,2016-04-21,16.457392626619626,-0.019785249162667995,-0.011944,14.89,-0.006671
ARCC,2016-02-24,2016-04-22,16.457392626619626,-0.019785249162667995,0.016118,15.13,0.014283
ARCC,2016-02-24,2016-04-25,16.457392626619626,-0.019785249162667995,0.010575,15.29,0.013362
ARCC,2016-02-24,2016-04-26,16.457392626619626,-0.019785249162667995,0.0,15.29,-0.003357
ARCC,2016-02-24,2016-04-27,16.457392626619626,-0.019785249162667995,0.005886,15.38,0.003235
ARCC,2016-02-24,2016-04-28,16.457392626619626,-0.019785249162667995,-0.011704,15.2,-0.003135
ARCC,2016-02-24,2016-04-29,16.457392626619626,-0.019785249162667995,-0.000658,15.19,0.003807
ARCC,2016-02-24,2016-05-02,16.457392626619626,-0.019785249162667995,-0.000658,15.18,-0.007391
ARCC,2016-02-24,2016-05-03,16.457392626619626,-0.019785249162667995,-0.006588,15.08,0.004513
ARCC,2016-05-04,2016-05-04,16.499054001541626,0.0025314687367070654,0.011936,15.26,0.018107
ARCC,2016-05-04,2016-05-05,16.499054001541626,0.0025314687367070654,-0.01114,15.09,-0.010696
ARCC,2016-05-04,2016-05-06,16.499054001541626,0.0025314687367070654,0.005302,15.17,0.001783
ARCC,2016-05-04,2016-05-09,16.499054001541626,0.0025314687367070654,-0.003296,15.12,-0.003096
ARCC,2016-05-04,2016-05-10,16.499054001541626,0.0025314687367070654,0.012566,15.31,0.000268
ARCC,2016-05-04,2016-05-11,16.499054001541626,0.0025314687367070654,-0.004572,15.24,0.003723
ARCC,2016-05-04,2016-05-12,16.499054001541626,0.0025314687367070654,0.004593,15.31,0.005369
ARCC,2016-05-04,2016-05-13,16.499054001541626,0.0025314687367070654,-0.003266,15.26,0.004698
ARCC,2016-05-04,2016-05-16,16.499054001541626,0.0025314687367070654,0.001311,15.28,-0.008899
ARCC,2016-05-04,2016-05-17,16.499054001541626,0.0025314687367070654,0.001963,15.31,0.010554
ARCC,2016-05-04,2016-05-18,16.499054001541626,0.0025314687367070654,-0.004572,15.24,-0.00376
ARCC,2016-05-04,2016-05-19,16.499054001541626,0.0025314687367070654,-0.014436,15.02,-0.010645
ARCC,2016-05-04,2016-05-20,16.499054001541626,0.0025314687367070654,0.011318,15.19,0.003676
ARCC,2016-05-04,2016-05-23,16.499054001541626,0.0025314687367070654,-0.0237,14.83,-0.02191
ARCC,2016-05-04,2016-05-24,16.499054001541626,0.0025314687367070654,0.012138,15.01,-0.000976
ARCC,2016-05-04,2016-05-25,16.499054001541626,0.0025314687367070654,-0.002665,14.97,-0.009986
ARCC,2016-05-04,2016-05-26,16.499054001541626,0.0025314687367070654,-0.01002,14.82,-0.009862
ARCC,2016-05-04,2016-05-27,16.499054001541626,0.0025314687367070654,0.004723,14.89,0.000308
ARCC,2016-05-04,2016-05-31,16.499054001541626,0.0025314687367070654,-0.003358,14.84,-0.00301
ARCC,2016-05-04,2016-06-01,16.499054001541626,0.0025314687367070654,0.004043,14.9,0.001676
ARCC,2016-05-04,2016-06-02,16.499054001541626,0.0025314687367070654,-0.003356,14.85,-0.006959
ARCC,2016-05-04,2016-06-03,16.499054001541626,0.0025314687367070654,-0.005387,14.77,-0.003438
ARCC,2016-05-04,2016-06-06,16.499054001541626,0.0025314687367070654,-0.000677,14.76,-0.006808
ARCC,2016-05-04,2016-06-07,16.499054001541626,0.0025314687367070654,0.0,14.76,-0.002122
ARCC,2016-05-04,2016-06-08,16.499054001541626,0.0025314687367070654,-0.008808,14.63,-0.012373
ARCC,2016-05-04,2016-06-09,16.499054001541626,0.0025314687367070654,-0.003418,14.58,-0.000602
ARCC,2016-05-04,2016-06-10,16.499054001541626,0.0025314687367070654,-0.006173,14.49,0.005059
ARCC,2016-05-04,2016-06-13,16.499054001541626,0.0025314687367070654,0.010352,14.26,0.018487
ARCC,2016-05-04,2016-06-14,16.499054001541626,0.0025314687367070654,-0.017532,14.01,-0.014752
ARCC,2016-05-04,2016-06-15,16.499054001541626,0.0025314687367070654,0.013562,14.2,0.014054
ARCC,2016-05-04,2016-06-16,16.499054001541626,0.0025314687367070654,-0.001408,14.18,-0.003316
ARCC,2016-05-04,2016-06-17,16.499054001541626,0.0025314687367070654,-0.011284,14.02,-0.009536
ARCC,2016-05-04,2016-06-20,16.499054001541626,0.0025314687367070654,0.007846,14.13,0.000567
ARCC,2016-05-04,2016-06-21,16.499054001541626,0.0025314687367070654,0.005662,14.21,0.003328
ARCC,2016-05-04,2016-06-22,16.499054001541626,0.0025314687367070654,0.004926,14.28,0.006791
ARCC,2016-05-04,2016-06-23,16.499054001541626,0.0025314687367070654,0.011205,14.44,-0.00321
ARCC,2016-05-04,2016-06-24,16.499054001541626,0.0025314687367070654,-0.013158,14.25,0.02347
ARCC,2016-05-04,2016-06-27,16.499054001541626,0.0025314687367070654,-0.026667,13.87,-0.006347
ARCC,2016-05-04,2016-06-28,16.499054001541626,0.0025314687367070654,0.017304,14.11,-0.00074
ARCC,2016-05-04,2016-06-29,16.499054001541626,0.0025314687367070654,0.017009,14.35,-0.000591
ARCC,2016-05-04,2016-06-30,16.499054001541626,0.0025314687367070654,-0.010453,14.2,-0.023634
ARCC,2016-05-04,2016-07-01,16.499054001541626,0.0025314687367070654,0.003521,14.25,0.000511
ARCC,2016-05-04,2016-07-05,16.499054001541626,0.0025314687367070654,-0.006316,14.16,0.001909
ARCC,2016-05-04,2016-07-06,16.499054001541626,0.0025314687367070654,-0.009887,14.02,-0.015324
ARCC,2016-05-04,2016-07-07,16.499054001541626,0.0025314687367070654,-0.000713,14.01,-2.3e-05
ARCC,2016-05-04,2016-07-08,16.499054001541626,0.0025314687367070654,-0.003569,13.96,-0.019047
ARCC,2016-05-04,2016-07-11,16.499054001541626,0.0025314687367070654,0.007163,14.06,0.002953
ARCC,2016-05-04,2016-07-12,16.499054001541626,0.0025314687367070654,0.010669,14.21,0.002746
ARCC,2016-05-04,2016-07-13,16.499054001541626,0.0025314687367070654,0.0,14.21,0.000232
ARCC,2016-05-04,2016-07-14,16.499054001541626,0.0025314687367070654,0.0,14.21,-0.004685
ARCC,2016-05-04,2016-07-15,16.499054001541626,0.0025314687367070654,0.006334,14.3,0.007137
ARCC,2016-05-04,2016-07-18,16.499054001541626,0.0025314687367070654,0.016084,14.53,0.013482
ARCC,2016-05-04,2016-07-19,16.499054001541626,0.0025314687367070654,0.010324,14.68,0.012687
ARCC,2016-05-04,2016-07-20,16.499054001541626,0.0025314687367070654,0.009537,14.82,0.004908
ARCC,2016-05-04,2016-07-21,16.499054001541626,0.0025314687367070654,0.006748,14.92,0.01007
ARCC,2016-05-04,2016-07-22,16.499054001541626,0.0025314687367070654,0.012064,15.1,0.007564
ARCC,2016-05-04,2016-07-25,16.499054001541626,0.0025314687367070654,0.011921,15.28,0.015075
ARCC,2016-05-04,2016-07-26,16.499054001541626,0.0025314687367070654,0.0,15.28,-0.001613
ARCC,2016-05-04,2016-07-27,16.499054001541626,0.0025314687367070654,-0.001309,15.26,-6.7e-05
ARCC,2016-05-04,2016-07-28,16.499054001541626,0.0025314687367070654,-0.007208,15.15,-0.008881
ARCC,2016-05-04,2016-07-29,16.499054001541626,0.0025314687367070654,-0.00066,15.14,-0.00329
ARCC,2016-05-04,2016-08-01,16.499054001541626,0.0025314687367070654,0.009908,15.29,0.012162
ARCC,2016-05-04,2016-08-02,16.499054001541626,0.0025314687367070654,-0.011118,15.12,-0.004013
ARCC,2016-08-03,2016-08-03,16.620399803792914,0.007354712715041067,0.017857,15.39,0.013472
ARCC,2016-08-03,2016-08-04,16.620399803792914,0.007354712715041067,0.009747,15.54,0.008933
ARCC,2016-08-03,2016-08-05,16.620399803792914,0.007354712715041067,-0.005148,15.46,-0.013206
ARCC,2016-08-03,2016-08-08,16.620399803792914,0.007354712715041067,0.000647,15.47,0.000543
ARCC,2016-08-03,2016-08-09,16.620399803792914,0.007354712715041067,-0.006464,15.37,-0.007533
ARCC,2016-08-03,2016-08-10,16.620399803792914,0.007354712715041067,0.002602,15.41,0.005157
ARCC,2016-08-03,2016-08-11,16.620399803792914,0.007354712715041067,0.003894,15.47,-0.000924
ARCC,2016-08-03,2016-08-12,16.620399803792914,0.007354712715041067,-0.000646,15.46,-0.000152
ARCC,2016-08-03,2016-08-15,16.620399803792914,0.007354712715041067,0.000647,15.47,-0.003361
ARCC,2016-08-03,2016-08-16,16.620399803792914,0.007354712715041067,-0.001293,15.45,0.004184
ARCC,2016-08-03,2016-08-17,16.620399803792914,0.007354712715041067,0.00712,15.56,0.006076
ARCC,2016-08-03,2016-08-18,16.620399803792914,0.007354712715041067,0.00964,15.71,0.006253
ARCC,2016-08-03,2016-08-19,16.620399803792914,0.007354712715041067,-0.00191,15.68,-8.2e-05
ARCC,2016-08-03,2016-08-22,16.620399803792914,0.007354712715041067,0.005102,15.76,0.005529
ARCC,2016-08-03,2016-08-23,16.620399803792914,0.007354712715041067,0.010152,15.92,0.007327
ARCC,2016-08-03,2016-08-24,16.620399803792914,0.007354712715041067,0.0,15.92,0.006035
ARCC,2016-08-03,2016-08-25,16.620399803792914,0.007354712715041067,0.000628,15.93,0.001303
ARCC,2016-08-03,2016-08-26,16.620399803792914,0.007354712715041067,0.004394,16.0,0.006223
ARCC,2016-08-03,2016-08-29,16.620399803792914,0.007354712715041067,0.006875,16.11,0.00165
ARCC,2016-08-03,2016-08-30,16.620399803792914,0.007354712715041067,0.003724,16.17,0.005238
ARCC,2016-08-03,2016-08-31,16.620399803792914,0.007354712715041067,-0.000618,16.16,0.00196
ARCC,2016-08-03,2016-09-01,16.620399803792914,0.007354712715041067,0.0,16.16,-0.000748
ARCC,2016-08-03,2016-09-02,16.620399803792914,0.007354712715041067,0.014233,16.39,0.008351
ARCC,2016-08-03,2016-09-06,16.620399803792914,0.007354712715041067,-0.00061,16.38,-0.004001
ARCC,2016-08-03,2016-09-07,16.620399803792914,0.007354712715041067,0.001221,16.4,0.0004
ARCC,2016-08-03,2016-09-08,16.620399803792914,0.007354712715041067,-0.006098,16.3,-0.00402
ARCC,2016-08-03,2016-09-09,16.620399803792914,0.007354712715041067,-0.02638,15.87,-0.00137
ARCC,2016-08-03,2016-09-12,16.620399803792914,0.007354712715041067,0.0,15.87,-0.01334
ARCC,2016-08-03,2016-09-13,16.620399803792914,0.007354712715041067,-0.008192,15.36,0.007657
ARCC,2016-08-03,2016-09-14,16.620399803792914,0.007354712715041067,-0.005859,15.27,-0.005333
ARCC,2016-08-03,2016-09-15,16.620399803792914,0.007354712715041067,0.015062,15.5,0.004963
ARCC,2016-08-03,2016-09-16,16.620399803792914,0.007354712715041067,-0.003871,15.44,-6e-06
ARCC,2016-08-03,2016-09-19,16.620399803792914,0.007354712715041067,0.006477,15.54,0.005092
ARCC,2016-08-03,2016-09-20,16.620399803792914,0.007354712715041067,0.002574,15.58,0.002937
ARCC,2016-08-03,2016-09-21,16.620399803792914,0.007354712715041067,-0.000642,15.57,-0.012506
ARCC,2016-08-03,2016-09-22,16.620399803792914,0.007354712715041067,-0.001284,15.55,-0.009098
ARCC,2016-08-03,2016-09-23,16.620399803792914,0.007354712715041067,0.001286,15.57,0.007226
ARCC,2016-08-03,2016-09-26,16.620399803792914,0.007354712715041067,-0.008349,15.44,-0.000128
ARCC,2016-08-03,2016-09-27,16.620399803792914,0.007354712715041067,0.003886,15.5,-0.001214
ARCC,2016-08-03,2016-09-28,16.620399803792914,0.007354712715041067,0.001935,15.53,-0.004775
ARCC,2016-08-03,2016-09-29,16.620399803792914,0.007354712715041067,-0.004507,15.46,0.004709
ARCC,2016-08-03,2016-09-30,16.620399803792914,0.007354712715041067,0.002587,15.5,-0.005243
ARCC,2016-08-03,2016-10-03,16.620399803792914,0.007354712715041067,0.002581,15.54,0.005631
ARCC,2016-08-03,2016-10-04,16.620399803792914,0.007354712715041067,0.0,15.54,0.0056
ARCC,2016-08-03,2016-10-05,16.620399803792914,0.007354712715041067,0.0,15.54,-0.00494
ARCC,2016-08-03,2016-10-06,16.620399803792914,0.007354712715041067,-0.006435,15.44,-0.005682
ARCC,2016-08-03,2016-10-07,16.620399803792914,0.007354712715041067,0.003886,15.5,0.007715
ARCC,2016-08-03,2016-10-10,16.620399803792914,0.007354712715041067,-0.00129,15.48,-0.006884
ARCC,2016-08-03,2016-10-11,16.620399803792914,0.007354712715041067,-0.009044,15.34,0.003572
ARCC,2016-08-03,2016-10-12,16.620399803792914,0.007354712715041067,0.005215,15.42,0.004283
ARCC,2016-08-03,2016-10-13,16.620399803792914,0.007354712715041067,-0.003243,15.37,8.4e-05
ARCC,2016-08-03,2016-10-14,16.620399803792914,0.007354712715041067,-0.008458,15.24,-0.008134
ARCC,2016-08-03,2016-10-17,16.620399803792914,0.007354712715041067,-0.005249,15.16,-0.002724
ARCC,2016-08-03,2016-10-18,16.620399803792914,0.007354712715041067,0.004617,15.23,-0.001944
ARCC,2016-08-03,2016-10-19,16.620399803792914,0.007354712715041067,0.011162,15.4,0.00816
ARCC,2016-08-03,2016-10-20,16.620399803792914,0.007354712715041067,-0.006493,15.3,-0.004852
ARCC,2016-08-03,2016-10-21,16.620399803792914,0.007354712715041067,0.002614,15.34,0.002727
ARCC,2016-08-03,2016-10-24,16.620399803792914,0.007354712715041067,0.006519,15.44,0.002085
ARCC,2016-08-03,2016-10-25,16.620399803792914,0.007354712715041067,0.012306,15.63,0.016673
ARCC,2016-08-03,2016-10-26,16.620399803792914,0.007354712715041067,-0.005118,15.55,-0.002341
ARCC,2016-08-03,2016-10-27,16.620399803792914,0.007354712715041067,-0.010289,15.39,-0.006303
ARCC,2016-08-03,2016-10-28,16.620399803792914,0.007354712715041067,0.005848,15.48,0.008421
ARCC,2016-08-03,2016-10-31,16.620399803792914,0.007354712715041067,-0.011628,15.3,-0.012058
ARCC,2016-08-03,2016-11-01,16.620399803792914,0.007354712715041067,-0.00915,15.16,-0.002379
ARCC,2016-11-02,2016-11-02,16.59153570268256,-0.0017366670748658608,0.004617,15.23,0.012297
ARCC,2016-11-02,2016-11-03,16.59153570268256,-0.0017366670748658608,-0.000657,15.22,0.003283
ARCC,2016-11-02,2016-11-04,16.59153570268256,-0.0017366670748658608,0.003285,15.27,0.004525
ARCC,2016-11-02,2016-11-07,16.59153570268256,-0.0017366670748658608,-0.000655,15.26,-0.021582
ARCC,2016-11-02,2016-11-08,16.59153570268256,-0.0017366670748658608,-0.000655,15.25,-0.004539
ARCC,2016-11-02,2016-11-09,16.59153570268256,-0.0017366670748658608,0.010492,15.41,-0.001556
ARCC,2016-11-02,2016-11-10,16.59153570268256,-0.0017366670748658608,0.007787,15.53,0.005808
ARCC,2016-11-02,2016-11-11,16.59153570268256,-0.0017366670748658608,-0.002576,15.49,-0.002837
ARCC,2016-11-02,2016-11-14,16.59153570268256,-0.0017366670748658608,-0.001291,15.47,-0.003675
ARCC,2016-11-02,2016-11-15,16.59153570268256,-0.0017366670748658608,0.001293,15.49,-0.006609
ARCC,2016-11-02,2016-11-16,16.59153570268256,-0.0017366670748658608,0.001937,15.52,0.003454
ARCC,2016-11-02,2016-11-17,16.59153570268256,-0.0017366670748658608,0.007732,15.64,0.003125
ARCC,2016-11-02,2016-11-18,16.59153570268256,-0.0017366670748658608,0.003836,15.7,0.005194
ARCC,2016-11-02,2016-11-21,16.59153570268256,-0.0017366670748658608,0.001911,15.73,-0.005858
ARCC,2016-11-02,2016-11-22,16.59153570268256,-0.0017366670748658608,0.003179,15.78,0.000141
ARCC,2016-11-02,2016-11-23,16.59153570268256,-0.0017366670748658608,-0.001267,15.76,-0.00221
ARCC,2016-11-02,2016-11-25,16.59153570268256,-0.0017366670748658608,0.030457,16.24,0.026821
ARCC,2016-11-02,2016-11-28,16.59153570268256,-0.0017366670748658608,-0.017857,15.95,-0.011922
ARCC,2016-11-02,2016-11-29,16.59153570268256,-0.0017366670748658608,0.004389,16.02,0.003429
ARCC,2016-11-02,2016-11-30,16.59153570268256,-0.0017366670748658608,0.001248,16.04,0.002809
ARCC,2016-11-02,2016-12-01,16.59153570268256,-0.0017366670748658608,0.0,16.04,0.004207
ARCC,2016-11-02,2016-12-02,16.59153570268256,-0.0017366670748658608,0.002494,16.08,0.001793
ARCC,2016-11-02,2016-12-05,16.59153570268256,-0.0017366670748658608,0.003731,16.14,-0.003568
ARCC,2016-11-02,2016-12-06,16.59153570268256,-0.0017366670748658608,0.010533,16.31,0.005775
ARCC,2016-11-02,2016-12-07,16.59153570268256,-0.0017366670748658608,-0.00981,16.15,-0.022198
ARCC,2016-11-02,2016-12-08,16.59153570268256,-0.0017366670748658608,0.014242,16.38,0.010498
ARCC,2016-11-02,2016-12-09,16.59153570268256,-0.0017366670748658608,0.025031,16.79,0.021124
ARCC,2016-11-02,2016-12-12,16.59153570268256,-0.0017366670748658608,0.004169,16.86,0.006622
ARCC,2016-11-02,2016-12-13,16.59153570268256,-0.0017366670748658608,-0.008304,16.34,-0.014067
ARCC,2016-11-02,2016-12-14,16.59153570268256,-0.0017366670748658608,-0.020808,16.0,-0.011189
ARCC,2016-11-02,2016-12-15,16.59153570268256,-0.0017366670748658608,-0.02,15.68,-0.023588
ARCC,2016-11-02,2016-12-16,16.59153570268256,-0.0017366670748658608,0.012117,15.87,0.013276
ARCC,2016-11-02,2016-12-19,16.59153570268256,-0.0017366670748658608,0.006931,15.98,0.004837
ARCC,2016-11-02,2016-12-20,16.59153570268256,-0.0017366670748658608,0.007509,16.1,0.003199
