,trade_date,permno,ticker,price,ret,vol,shrout
1003,2019-11-25,90401,ARCC,18.73,0.009159,1786678.0,427194.0
1004,2019-11-26,90401,ARCC,18.73,0.0,1827062.0,427194.0
1005,2019-11-27,90401,ARCC,18.84,0.005873,1336235.0,427194.0
1006,2019-11-29,90401,ARCC,18.73,-0.005839,1174183.0,427194.0
1007,2019-12-02,90401,ARCC,18.69,-0.002136,2387206.0,427194.0
1008,2019-12-03,90401,ARCC,18.71,0.00107,1852412.0,427194.0
1009,2019-12-04,90401,ARCC,18.67,-0.002138,1618565.0,427194.0
1010,2019-12-05,90401,ARCC,18.73,0.003214,1466021.0,427194.0
1011,2019-12-06,90401,ARCC,18.74,0.000534,2279953.0,427194.0
1012,2019-12-09,90401,ARCC,18.83,0.004803,2220590.0,427194.0
1013,2019-12-10,90401,ARCC,18.85,0.001062,2366454.0,427194.0
1014,2019-12-11,90401,ARCC,18.97,0.006366,1739761.0,427194.0
1015,2019-12-12,90401,ARCC,19.02,0.002636,1565914.0,427194.0
1016,2019-12-13,90401,ARCC,18.5,-0.005258,4467290.0,427194.0
1017,2019-12-16,90401,ARCC,18.54,0.002162,3207428.0,427194.0
1018,2019-12-17,90401,ARCC,18.59,0.002697,5706465.0,427194.0
1019,2019-12-18,90401,ARCC,18.62,0.001614,1453196.0,427194.0
1020,2019-12-19,90401,ARCC,18.61,-0.000537,2609621.0,427194.0
1021,2019-12-20,90401,ARCC,18.66,0.002687,2535137.0,427194.0
1022,2019-12-23,90401,ARCC,18.54,-0.006431,1779172.0,427194.0
1023,2019-12-24,90401,ARCC,18.58,0.002157,668178.0,427194.0
1024,2019-12-26,90401,ARCC,18.58,0.0,1418456.0,427194.0
1025,2019-12-27,90401,ARCC,18.63,0.002691,1151999.0,427194.0
1026,2019-12-30,90401,ARCC,18.56,-0.003757,1865646.0,427194.0
1027,2019-12-31,90401,ARCC,18.65,0.004849,1600110.0,431000.0
1028,2020-01-02,90401,ARCC,18.66,0.000536,1959171.0,431000.0
1029,2020-01-03,90401,ARCC,18.66,0.0,1711902.0,431000.0
1030,2020-01-06,90401,ARCC,18.69,0.001608,1993154.0,431000.0
1031,2020-01-07,90401,ARCC,18.64,-0.002675,1554427.0,431000.0
1032,2020-01-08,90401,ARCC,18.73,0.004828,1736565.0,431000.0
1033,2020-01-09,90401,ARCC,18.71,-0.001068,1817809.0,431000.0
1034,2020-01-10,90401,ARCC,18.66,-0.002672,1079231.0,431000.0
1035,2020-01-13,90401,ARCC,18.74,0.004287,1506493.0,431000.0
1036,2020-01-14,90401,ARCC,18.87,0.006937,1276860.0,431000.0
1037,2020-01-15,90401,ARCC,18.86,-0.00053,1279359.0,431000.0
1038,2020-01-16,90401,ARCC,19.0,0.007423,1991846.0,431000.0
1039,2020-01-17,90401,ARCC,18.96,-0.002105,3533683.0,431000.0
1040,2020-01-21,90401,ARCC,19.04,0.00422,3509385.0,431000.0
1041,2020-01-22,90401,ARCC,19.16,0.006302,1746375.0,431000.0
1042,2020-01-23,90401,ARCC,19.12,-0.002088,1299183.0,431000.0
1043,2020-01-24,90401,ARCC,18.9,-0.011506,1607353.0,431000.0
1044,2020-01-27,90401,ARCC,18.8,-0.005291,1558578.0,431000.0
1045,2020-01-28,90401,ARCC,18.92,0.006383,1576745.0,431000.0
1046,2020-01-29,90401,ARCC,18.94,0.001057,1512295.0,431000.0
1047,2020-01-30,90401,ARCC,19.02,0.004224,1630215.0,431000.0
1048,2020-01-31,90401,ARCC,18.82,-0.010515,1354977.0,431000.0
1049,2020-02-03,90401,ARCC,18.85,0.001594,1329112.0,431000.0
1050,2020-02-04,90401,ARCC,18.94,0.004775,1278754.0,431000.0
1051,2020-02-05,90401,ARCC,19.06,0.006336,1412282.0,431000.0
1052,2020-02-06,90401,ARCC,19.12,0.003148,1840459.0,431076.0
1053,2020-02-07,90401,ARCC,19.23,0.005753,1823699.0,431076.0
1054,2020-02-10,90401,ARCC,19.2,-0.00156,1400046.0,431076.0
1055,2020-02-11,90401,ARCC,19.21,0.000521,1825156.0,431076.0
1056,2020-02-12,90401,ARCC,18.99,-0.011452,2100926.0,431076.0
1057,2020-02-13,90401,ARCC,19.17,0.009479,2112671.0,431076.0
1058,2020-02-14,90401,ARCC,19.02,-0.007825,2125953.0,431076.0
1059,2020-02-18,90401,ARCC,19.01,-0.000526,1731515.0,431076.0
1060,2020-02-19,90401,ARCC,18.89,-0.006313,1992570.0,431076.0
1061,2020-02-20,90401,ARCC,19.03,0.007411,2148414.0,431076.0
1062,2020-02-21,90401,ARCC,19.0,-0.001576,1633126.0,431076.0
1063,2020-02-24,90401,ARCC,18.68,-0.016842,3365442.0,431076.0
1064,2020-02-25,90401,ARCC,17.83,-0.045503,5780144.0,431076.0
1065,2020-02-26,90401,ARCC,17.98,0.008413,3830287.0,431076.0
1066,2020-02-27,90401,ARCC,17.39,-0.032814,7904066.0,431076.0
1067,2020-02-28,90401,ARCC,17.19,-0.011501,12818813.0,431076.0
1068,2020-03-02,90401,ARCC,17.75,0.032577,5767988.0,431076.0
1069,2020-03-03,90401,ARCC,17.69,-0.00338,5022147.0,431076.0
1070,2020-03-04,90401,ARCC,18.03,0.01922,2492064.0,431076.0
1071,2020-03-05,90401,ARCC,17.75,-0.01553,3287996.0,431076.0
1072,2020-03-06,90401,ARCC,17.39,-0.020282,5718815.0,431076.0
1073,2020-03-09,90401,ARCC,16.37,-0.058654,7465285.0,431076.0
1074,2020-03-10,90401,ARCC,16.42,0.003054,5424746.0,431076.0
1075,2020-03-11,90401,ARCC,15.9,-0.031669,7263348.0,431076.0
1076,2020-03-12,90401,ARCC,14.25,-0.103774,11874027.0,431076.0
1077,2020-03-13,90401,ARCC,14.65,0.05614,7169576.0,431076.0
1078,2020-03-16,90401,ARCC,12.37,-0.155631,9657238.0,431076.0
1079,2020-03-17,90401,ARCC,11.76,-0.049313,12004144.0,431076.0
1080,2020-03-18,90401,ARCC,8.99,-0.235544,15848919.0,431076.0
1081,2020-03-19,90401,ARCC,10.62,0.181313,13453082.0,431076.0
1082,2020-03-20,90401,ARCC,10.39,-0.021657,8655122.0,431076.0
1083,2020-03-23,90401,ARCC,8.08,-0.222329,12390138.0,431076.0
1084,2020-03-24,90401,ARCC,9.87,0.221535,7303756.0,431076.0
1085,2020-03-25,90401,ARCC,11.2,0.134752,10424221.0,425092.0
1086,2020-03-26,90401,ARCC,11.92,0.064286,8208467.0,425092.0
1087,2020-03-27,90401,ARCC,11.29,-0.052852,5362460.0,425092.0
1088,2020-03-30,90401,ARCC,10.64,-0.057573,6244788.0,425092.0
1089,2020-03-31,90401,ARCC,10.78,0.013158,4672386.0,423000.0
1090,2020-04-01,90401,ARCC,9.91,-0.080705,6433193.0,423000.0
1091,2020-04-02,90401,ARCC,9.65,-0.026236,5014582.0,423000.0
1092,2020-04-03,90401,ARCC,9.13,-0.053886,5429622.0,423000.0
1093,2020-04-06,90401,ARCC,9.71,0.063527,4668831.0,423000.0
1094,2020-04-07,90401,ARCC,11.01,0.133883,5907019.0,423000.0
1095,2020-04-08,90401,ARCC,11.74,0.066303,6261360.0,423000.0
1096,2020-04-09,90401,ARCC,13.1,0.115843,6806059.0,423000.0
1097,2020-04-13,90401,ARCC,12.93,-0.012977,6710566.0,423000.0
1098,2020-04-14,90401,ARCC,13.18,0.019335,3238441.0,423000.0
1099,2020-04-15,90401,ARCC,12.16,-0.07739,4424358.0,423000.0
1100,2020-04-16,90401,ARCC,11.88,-0.023026,3365468.0,423000.0
1101,2020-04-17,90401,ARCC,12.16,0.023569,2872953.0,423000.0
1102,2020-04-20,90401,ARCC,11.7,-0.037829,3049987.0,423000.0
1103,2020-04-21,90401,ARCC,11.22,-0.041026,3533518.0,423000.0
1104,2020-04-22,90401,ARCC,11.16,-0.005348,3003126.0,423000.0
1105,2020-04-23,90401,ARCC,11.35,0.017025,2837404.0,423000.0
1106,2020-04-24,90401,ARCC,11.645,0.025991,4072672.0,423000.0
1107,2020-04-27,90401,ARCC,12.26,0.052812,5424976.0,423000.0
1108,2020-04-28,90401,ARCC,12.295,0.002855,3630304.0,423000.0
1109,2020-04-29,90401,ARCC,13.01,0.058154,3665967.0,422622.0
1110,2020-04-30,90401,ARCC,12.84,-0.013067,2381824.0,422622.0
1111,2020-05-01,90401,ARCC,12.385,-0.035436,2393125.0,422622.0
1112,2020-05-04,90401,ARCC,12.41,0.002019,3507279.0,422622.0
1113,2020-05-05,90401,ARCC,12.7,0.023368,3672768.0,422622.0
1114,2020-05-06,90401,ARCC,13.2,0.03937,4594130.0,422622.0
1115,2020-05-07,90401,ARCC,13.24,0.00303,2915978.0,422622.0
1116,2020-05-08,90401,ARCC,13.57,0.024925,1835807.0,422622.0
1117,2020-05-11,90401,ARCC,13.81,0.017686,2350072.0,422622.0
1118,2020-05-12,90401,ARCC,13.58,-0.016655,2070926.0,422622.0
1119,2020-05-13,90401,ARCC,12.89,-0.05081,3495729.0,422622.0
1120,2020-05-14,90401,ARCC,13.1,0.016292,2830761.0,422622.0
1121,2020-05-15,90401,ARCC,13.38,0.021374,1888893.0,422622.0
1122,2020-05-18,90401,ARCC,13.76,0.028401,2752322.0,422622.0
1123,2020-05-19,90401,ARCC,13.9,0.010174,1997459.0,422622.0
1124,2020-05-20,90401,ARCC,14.31,0.029497,2064681.0,422622.0
1125,2020-05-21,90401,ARCC,14.4,0.006289,1714205.0,422622.0
1126,2020-05-22,90401,ARCC,14.72,0.022222,2146355.0,422622.0
1127,2020-05-26,90401,ARCC,15.335,0.04178,3914104.0,422622.0
1128,2020-05-27,90401,ARCC,15.47,0.008803,2097250.0,422622.0
1129,2020-05-28,90401,ARCC,15.08,-0.02521,2828455.0,422622.0
1130,2020-05-29,90401,ARCC,14.75,-0.021883,2744397.0,422622.0
1131,2020-06-01,90401,ARCC,15.17,0.028475,1843124.0,422622.0
1132,2020-06-02,90401,ARCC,15.44,0.017798,3353214.0,422622.0
1133,2020-06-03,90401,ARCC,15.58,0.009067,2351130.0,422622.0
1134,2020-06-04,90401,ARCC,15.63,0.003209,2517161.0,422622.0
1135,2020-06-05,90401,ARCC,15.49,-0.008957,2988320.0,422622.0
1136,2020-06-08,90401,ARCC,16.2,0.045836,3240729.0,422622.0
1137,2020-06-09,90401,ARCC,15.9,-0.018519,3345561.0,422622.0
1138,2020-06-10,90401,ARCC,15.61,-0.018239,4183974.0,422622.0
1139,2020-06-11,90401,ARCC,14.7,-0.058296,5387423.0,422622.0
1140,2020-06-12,90401,ARCC,14.79,0.033333,3754671.0,422622.0
1141,2020-06-15,90401,ARCC,15.07,0.018932,2879424.0,422622.0
1142,2020-06-16,90401,ARCC,15.09,0.001327,1995588.0,422622.0
1143,2020-06-17,90401,ARCC,14.94,-0.00994,1695635.0,422622.0
1144,2020-06-18,90401,ARCC,15.01,0.004685,1929460.0,422622.0
1145,2020-06-19,90401,ARCC,14.85,-0.01066,2704582.0,422622.0
1146,2020-06-22,90401,ARCC,14.68,-0.011448,2115267.0,422622.0
1147,2020-06-23,90401,ARCC,14.65,-0.002044,1859772.0,422622.0
1148,2020-06-24,90401,ARCC,14.28,-0.025256,2346422.0,422622.0
1149,2020-06-25,90401,ARCC,14.27,-0.0007,1703936.0,422622.0
1150,2020-06-26,90401,ARCC,13.95,-0.022425,3174344.0,422622.0
1151,2020-06-29,90401,ARCC,14.19,0.017204,2703899.0,422622.0
1152,2020-06-30,90401,ARCC,14.45,0.018323,2821689.0,423000.0
1153,2020-07-01,90401,ARCC,14.66,0.014533,2889448.0,423000.0
1154,2020-07-02,90401,ARCC,14.48,-0.012278,1978222.0,423000.0
1155,2020-07-06,90401,ARCC,14.43,-0.003453,1893868.0,423000.0
1156,2020-07-07,90401,ARCC,13.97,-0.031878,1549786.0,423000.0
1157,2020-07-08,90401,ARCC,14.31,0.024338,2020243.0,423000.0
1158,2020-07-09,90401,ARCC,13.8,-0.035639,2372341.0,423000.0
1159,2020-07-10,90401,ARCC,14.03,0.016667,1436923.0,423000.0
1160,2020-07-13,90401,ARCC,14.06,0.002138,1688289.0,423000.0
1161,2020-07-14,90401,ARCC,14.17,0.007824,1475682.0,423000.0
1162,2020-07-15,90401,ARCC,14.41,0.016937,2004600.0,423000.0
1163,2020-07-16,90401,ARCC,14.22,-0.013185,1299286.0,423000.0
1164,2020-07-17,90401,ARCC,14.16,-0.004219,1252007.0,423000.0
1165,2020-07-20,90401,ARCC,13.99,-0.012006,2149244.0,423000.0
1166,2020-07-21,90401,ARCC,13.89,-0.007148,3108938.0,423000.0
1167,2020-07-22,90401,ARCC,14.1,0.015119,1916252.0,423000.0
1168,2020-07-23,90401,ARCC,14.06,-0.002837,1555150.0,423000.0
1169,2020-07-24,90401,ARCC,13.77,-0.020626,1725253.0,423000.0
1170,2020-07-27,90401,ARCC,13.655,-0.008352,1750768.0,423000.0
1171,2020-07-28,90401,ARCC,13.7,0.003296,1733676.0,423000.0
1172,2020-07-29,90401,ARCC,13.91,0.015329,1341655.0,423000.0
1173,2020-07-30,90401,ARCC,13.91,0.0,1479015.0,423000.0
1174,2020-07-31,90401,ARCC,14.1,0.013659,1706266.0,423000.0
1175,2020-08-03,90401,ARCC,14.43,0.023404,3741270.0,423000.0
1176,2020-08-04,90401,ARCC,14.55,0.008316,2721080.0,422622.0
1177,2020-08-05,90401,ARCC,14.78,0.015808,2346167.0,422622.0
1178,2020-08-06,90401,ARCC,14.56,-0.014885,1503897.0,422622.0
1179,2020-08-07,90401,ARCC,14.87,0.021291,2574164.0,422622.0
1180,2020-08-10,90401,ARCC,15.02,0.010088,2393969.0,422622.0
1181,2020-08-11,90401,ARCC,14.91,-0.007324,1850347.0,422622.0
1182,2020-08-12,90401,ARCC,15.0,0.006036,2248239.0,422622.0
1183,2020-08-13,90401,ARCC,14.8,-0.013333,2243078.0,422622.0
1184,2020-08-14,90401,ARCC,14.57,-0.015541,2752211.0,422622.0
1185,2020-08-17,90401,ARCC,14.35,-0.0151,2561924.0,422622.0
1186,2020-08-18,90401,ARCC,14.25,-0.006969,1883601.0,422622.0
1187,2020-08-19,90401,ARCC,14.15,-0.007018,2090003.0,422622.0
1188,2020-08-20,90401,ARCC,14.28,0.009187,1949186.0,422622.0
1189,2020-08-21,90401,ARCC,14.24,-0.002801,1945693.0,422622.0
1190,2020-08-24,90401,ARCC,14.65,0.028792,1764476.0,422622.0
1191,2020-08-25,90401,ARCC,14.52,-0.008874,1612159.0,422622.0
1192,2020-08-26,90401,ARCC,14.28,-0.016529,1350654.0,422622.0
1193,2020-08-27,90401,ARCC,14.48,0.014006,1611540.0,422622.0
1194,2020-08-28,90401,ARCC,14.79,0.021409,2515706.0,422622.0
1195,2020-08-31,90401,ARCC,14.71,-0.005409,1809211.0,422622.0
1196,2020-09-01,90401,ARCC,14.6,-0.007478,2100031.0,422622.0
1197,2020-09-02,90401,ARCC,14.6,0.0,1914605.0,422622.0
1198,2020-09-03,90401,ARCC,14.23,-0.025343,4366974.0,422622.0
1199,2020-09-04,90401,ARCC,14.09,-0.009838,3725408.0,422622.0
1200,2020-09-08,90401,ARCC,14.17,0.005678,2923237.0,422622.0
1201,2020-09-09,90401,ARCC,14.05,-0.008469,3248695.0,422622.0
1202,2020-09-10,90401,ARCC,14.26,0.014947,2310647.0,422622.0
1203,2020-09-11,90401,ARCC,14.57,0.021739,2648262.0,422622.0
1204,2020-09-14,90401,ARCC,14.25,0.005491,2112972.0,422622.0
1205,2020-09-15,90401,ARCC,14.05,-0.014035,1908981.0,422622.0
1206,2020-09-16,90401,ARCC,13.98,-0.004982,2227768.0,422622.0
1207,2020-09-17,90401,ARCC,13.92,-0.004292,1817716.0,422622.0
1208,2020-09-18,90401,ARCC,13.81,-0.007902,3557624.0,422622.0
1209,2020-09-21,90401,ARCC,13.7,-0.007965,3005890.0,422622.0
1210,2020-09-22,90401,ARCC,13.77,0.00511,1217417.0,422622.0
1211,2020-09-23,90401,ARCC,13.41,-0.026144,1743624.0,422622.0
1212,2020-09-24,90401,ARCC,13.27,-0.01044,2453969.0,422622.0
1213,2020-09-25,90401,ARCC,13.7,0.032404,1588264.0,422622.0
1214,2020-09-28,90401,ARCC,14.11,0.029927,1966616.0,422622.0
1215,2020-09-29,90401,ARCC,13.94,-0.012048,1639544.0,422622.0
1216,2020-09-30,90401,ARCC,13.95,0.000717,2391523.0,423000.0
1217,2020-10-01,90401,ARCC,14.36,0.029391,2696126.0,423000.0
1218,2020-10-02,90401,ARCC,14.34,-0.001393,1737370.0,423000.0
1219,2020-10-05,90401,ARCC,14.28,-0.004184,1114223.0,423000.0
1220,2020-10-06,90401,ARCC,14.13,-0.010504,1127711.0,423000.0
1221,2020-10-07,90401,ARCC,14.18,0.003539,948373.0,423000.0
1222,2020-10-08,90401,ARCC,14.38,0.014104,1148257.0,423000.0
1223,2020-10-09,90401,ARCC,14.36,-0.001391,1268790.0,423000.0
1224,2020-10-12,90401,ARCC,14.16,-0.013928,1390169.0,423000.0
1225,2020-10-13,90401,ARCC,14.09,-0.004943,1693730.0,423000.0
1226,2020-10-14,90401,ARCC,14.03,-0.004258,1373389.0,423000.0
1227,2020-10-15,90401,ARCC,14.12,0.006415,1776923.0,423000.0
1228,2020-10-16,90401,ARCC,14.01,-0.00779,1033589.0,423000.0
1229,2020-10-19,90401,ARCC,13.82,-0.013562,1618131.0,423000.0
1230,2020-10-20,90401,ARCC,13.89,0.005065,1504722.0,423000.0
1231,2020-10-21,90401,ARCC,13.86,-0.00216,1681797.0,423000.0
1232,2020-10-22,90401,ARCC,13.88,0.001443,1588238.0,423000.0
1233,2020-10-23,90401,ARCC,14.04,0.011527,1386764.0,423000.0
1234,2020-10-26,90401,ARCC,14.01,-0.002137,2110222.0,423000.0
1235,2020-10-27,90401,ARCC,14.215,0.014632,2919017.0,422622.0
1236,2020-10-28,90401,ARCC,13.9,-0.02216,4135280.0,422622.0
1237,2020-10-29,90401,ARCC,13.92,0.001439,1892788.0,422622.0
1238,2020-10-30,90401,ARCC,13.83,-0.006466,2260854.0,422622.0
1239,2020-11-02,90401,ARCC,14.25,0.030369,2450589.0,422622.0
1240,2020-11-03,90401,ARCC,14.3,0.003509,1689346.0,422622.0
1241,2020-11-04,90401,ARCC,14.41,0.007692,2077868.0,422622.0
1242,2020-11-05,90401,ARCC,14.65,0.016655,2519013.0,422622.0
1243,2020-11-06,90401,ARCC,14.65,0.0,1718233.0,422622.0
1244,2020-11-09,90401,ARCC,15.145,0.033789,3173727.0,422622.0
1245,2020-11-10,90401,ARCC,15.61,0.030703,2567397.0,422622.0
1246,2020-11-11,90401,ARCC,15.43,-0.011531,1957398.0,422622.0
1247,2020-11-12,90401,ARCC,15.33,-0.006481,1612850.0,422622.0
1248,2020-11-13,90401,ARCC,15.57,0.015656,1562281.0,422622.0
1249,2020-11-16,90401,ARCC,16.0,0.027617,2403273.0,422622.0
1250,2020-11-17,90401,ARCC,16.14,0.00875,1800572.0,422622.0
1251,2020-11-18,90401,ARCC,16.18,0.002478,1852424.0,422622.0
1252,2020-11-19,90401,ARCC,16.24,0.003708,1840181.0,422622.0
1253,2020-11-20,90401,ARCC,16.16,-0.004926,1211495.0,422622.0
1254,2020-11-23,90401,ARCC,16.52,0.022277,2065923.0,422622.0
1255,2020-11-24,90401,ARCC,16.86,0.020581,3425593.0,422622.0
1256,2020-11-25,90401,ARCC,16.8,-0.003559,2372542.0,422622.0
1257,2020-11-27,90401,ARCC,16.83,0.001786,1006313.0,422622.0
1258,2020-11-30,90401,ARCC,16.48,-0.020796,2091898.0,422622.0
1259,2020-12-01,90401,ARCC,16.81,0.020024,3303414.0,422622.0
1260,2020-12-02,90401,ARCC,16.96,0.008923,1514209.0,422622.0
1261,2020-12-03,90401,ARCC,17.28,0.018868,2498328.0,422622.0
1262,2020-12-04,90401,ARCC,17.28,0.0,2268449.0,422622.0
1263,2020-12-07,90401,ARCC,17.26,-0.001157,1723537.0,422622.0
1264,2020-12-08,90401,ARCC,17.24,-0.001159,1678162.0,422622.0
1265,2020-12-09,90401,ARCC,17.21,-0.00174,2474684.0,422622.0
1266,2020-12-10,90401,ARCC,16.86,-0.020337,3428246.0,422622.0
1267,2020-12-11,90401,ARCC,16.98,0.007117,2402720.0,422622.0
1268,2020-12-14,90401,ARCC,16.32,-0.015312,2591526.0,422622.0
1269,2020-12-15,90401,ARCC,16.49,0.010417,1332004.0,422622.0
1270,2020-12-16,90401,ARCC,16.6,0.006671,1236388.0,422622.0
1271,2020-12-17,90401,ARCC,16.61,0.000602,1635696.0,422622.0
1272,2020-12-18,90401,ARCC,16.57,-0.002408,2193996.0,422622.0
1273,2020-12-21,90401,ARCC,16.47,-0.006035,1666981.0,422622.0
1274,2020-12-22,90401,ARCC,16.31,-0.009715,1536550.0,422622.0
1275,2020-12-23,90401,ARCC,16.4,0.005518,1412601.0,422622.0
1276,2020-12-24,90401,ARCC,16.37,-0.001829,710331.0,422622.0
1277,2020-12-28,90401,ARCC,16.43,0.003665,2172913.0,422622.0
1278,2020-12-29,90401,ARCC,16.66,0.013999,1605031.0,422622.0
1279,2020-12-30,90401,ARCC,16.65,-0.0006,2199241.0,422622.0
1280,2020-12-31,90401,ARCC,16.89,0.014414,2336396.0,423000.0
1281,2021-01-04,90401,ARCC,16.51,-0.022499,2355776.0,423000.0
1282,2021-01-05,90401,ARCC,16.63,0.007268,1604670.0,423000.0
1283,2021-01-06,90401,ARCC,16.79,0.009621,1552131.0,423000.0
1284,2021-01-07,90401,ARCC,16.95,0.009529,1639809.0,423000.0
1285,2021-01-08,90401,ARCC,17.0,0.00295,1421159.0,423000.0
1286,2021-01-11,90401,ARCC,16.95,-0.002941,1758033.0,423000.0
1287,2021-01-12,90401,ARCC,16.93,-0.00118,1489539.0,423000.0
1288,2021-01-13,90401,ARCC,16.94,0.000591,1636577.0,423000.0
1289,2021-01-14,90401,ARCC,17.07,0.007674,2301832.0,423000.0
1290,2021-01-15,90401,ARCC,17.2,0.007616,1585993.0,423000.0
1291,2021-01-19,90401,ARCC,17.3,0.005814,1606502.0,423000.0
1292,2021-01-20,90401,ARCC,17.49,0.010983,1166173.0,423000.0
1293,2021-01-21,90401,ARCC,17.6,0.006289,1510446.0,423000.0
1294,2021-01-22,90401,ARCC,17.5,-0.005682,2028985.0,423000.0
1295,2021-01-25,90401,ARCC,17.38,-0.006857,2080781.0,423000.0
1296,2021-01-26,90401,ARCC,17.6,0.012658,1714385.0,423000.0
1297,2021-01-27,90401,ARCC,17.47,-0.007386,2248653.0,423000.0
1298,2021-01-28,90401,ARCC,17.49,0.001145,1797767.0,423000.0
1299,2021-01-29,90401,ARCC,17.3,-0.010863,2835189.0,423000.0
1300,2021-02-01,90401,ARCC,17.5,0.011561,1705515.0,423000.0
1301,2021-02-02,90401,ARCC,17.71,0.012,1890438.0,423000.0
1302,2021-02-03,90401,ARCC,17.77,0.003388,1301324.0,423000.0
1303,2021-02-04,90401,ARCC,17.83,0.003376,2286104.0,422853.0
1304,2021-02-05,90401,ARCC,18.09,0.014582,1757176.0,422853.0
1305,2021-02-08,90401,ARCC,18.17,0.004422,1178906.0,422853.0
1306,2021-02-09,90401,ARCC,18.02,-0.008255,1727473.0,422853.0
1307,2021-02-10,90401,ARCC,18.5,0.026637,3171996.0,422853.0
1308,2021-02-11,90401,ARCC,17.8,-0.037838,9659085.0,422853.0
1309,2021-02-12,90401,ARCC,17.94,0.007865,3493855.0,422853.0
1310,2021-02-16,90401,ARCC,17.92,-0.001115,2746343.0,422853.0
1311,2021-02-17,90401,ARCC,18.09,0.009487,3151733.0,422853.0
1312,2021-02-18,90401,ARCC,18.04,-0.002764,2329743.0,422853.0
1313,2021-02-19,90401,ARCC,17.95,-0.004989,2235366.0,422853.0
1314,2021-02-22,90401,ARCC,17.97,0.001114,2177183.0,422853.0
1315,2021-02-23,90401,ARCC,17.96,-0.000556,2560295.0,422853.0
1316,2021-02-24,90401,ARCC,18.32,0.020045,3080679.0,422853.0
1317,2021-02-25,90401,ARCC,18.19,-0.007096,2871971.0,422853.0
1318,2021-02-26,90401,ARCC,18.33,0.007697,1898104.0,422853.0
1319,2021-03-01,90401,ARCC,18.42,0.00491,2400807.0,422853.0
1320,2021-03-02,90401,ARCC,18.7,0.015201,2102630.0,422853.0
1321,2021-03-03,90401,ARCC,18.76,0.003209,2543831.0,422853.0
1322,2021-03-04,90401,ARCC,18.52,-0.012793,2808661.0,422853.0
1323,2021-03-05,90401,ARCC,18.74,0.011879,2679862.0,436853.0
1324,2021-03-08,90401,ARCC,18.96,0.01174,2507615.0,436853.0
1325,2021-03-09,90401,ARCC,18.86,-0.005274,3155020.0,436853.0
1326,2021-03-10,90401,ARCC,19.08,0.011665,2451779.0,436853.0
1327,2021-03-11,90401,ARCC,19.23,0.007862,2417426.0,436853.0
1328,2021-03-12,90401,ARCC,18.57,-0.013521,3076415.0,436853.0
1329,2021-03-15,90401,ARCC,18.88,0.016694,3264916.0,436853.0
1330,2021-03-16,90401,ARCC,18.69,-0.010064,1842571.0,436853.0
1331,2021-03-17,90401,ARCC,18.69,0.0,1565847.0,436853.0
1332,2021-03-18,90401,ARCC,18.1,-0.031568,2386437.0,436853.0
1333,2021-03-19,90401,ARCC,18.26,0.00884,2704460.0,436853.0
1334,2021-03-22,90401,ARCC,18.29,0.001643,1796354.0,436853.0
1335,2021-03-23,90401,ARCC,18.13,-0.008748,2010869.0,436853.0
1336,2021-03-24,90401,ARCC,18.15,0.001103,1847040.0,436853.0
1337,2021-03-25,90401,ARCC,18.47,0.017631,1904446.0,436853.0
1338,2021-03-26,90401,ARCC,18.68,0.01137,2007284.0,436853.0
1339,2021-03-29,90401,ARCC,18.74,0.003212,1744699.0,436853.0
1340,2021-03-30,90401,ARCC,18.85,0.00587,1873573.0,436853.0
1341,2021-03-31,90401,ARCC,18.71,-0.007427,2662259.0,437000.0
1342,2021-04-01,90401,ARCC,18.93,0.011759,2764797.0,437000.0
1343,2021-04-05,90401,ARCC,19.0,0.003698,2110704.0,437000.0
1344,2021-04-06,90401,ARCC,19.09,0.004737,1373094.0,437000.0
1345,2021-04-07,90401,ARCC,19.2,0.005762,1625798.0,437000.0
1346,2021-04-08,90401,ARCC,19.29,0.004688,1391717.0,437359.0
1347,2021-04-09,90401,ARCC,19.35,0.00311,1250081.0,437359.0
1348,2021-04-12,90401,ARCC,19.35,0.0,1523429.0,437359.0
1349,2021-04-13,90401,ARCC,19.27,-0.004134,1575665.0,437359.0
1350,2021-04-14,90401,ARCC,19.29,0.001038,1427683.0,437359.0
1351,2021-04-15,90401,ARCC,19.49,0.010368,1453940.0,437359.0
1352,2021-04-16,90401,ARCC,19.62,0.00667,1356954.0,437359.0
1353,2021-04-19,90401,ARCC,19.57,-0.002548,1653026.0,437359.0
1354,2021-04-20,90401,ARCC,19.45,-0.006132,1764753.0,437359.0
1355,2021-04-21,90401,ARCC,19.67,0.011311,1774863.0,437359.0
1356,2021-04-22,90401,ARCC,19.52,-0.007626,1242571.0,437359.0
1357,2021-04-23,90401,ARCC,19.56,0.002049,1200157.0,437359.0
1358,2021-04-26,90401,ARCC,19.49,-0.003579,1835136.0,437359.0
1359,2021-04-27,90401,ARCC,19.6,0.005644,1454544.0,437359.0
1360,2021-04-28,90401,ARCC,19.37,-0.011735,2198597.0,437359.0
1361,2021-04-29,90401,ARCC,19.61,0.01239,1725727.0,437359.0
1362,2021-04-30,90401,ARCC,19.25,-0.018358,2401283.0,437359.0
1363,2021-05-03,90401,ARCC,19.12,-0.006753,2567389.0,437359.0
1364,2021-05-04,90401,ARCC,19.0,-0.006276,2435945.0,437359.0
1365,2021-05-05,90401,ARCC,19.09,0.004737,2047299.0,437359.0
